coef_dem,coef_w10,coef_d10,coef_t2m,coef_aod_sat,coef_tp,bias,Pred_PM2_5,id,dataset_belong,denormalized_pred_result
-38.30881,1.2965494,-0.85563,34.54821,11.314419,-35.56864,41.526558,58.49286,1051,train,58.49286
-24.749176,7.611125,-0.57949877,13.6371765,56.001583,-11.161608,8.619631,53.475166,928,train,53.475166
-20.360462,4.1165853,-0.44519827,12.645975,79.35229,-11.272684,-11.241254,47.602867,132,train,47.602867
-26.139032,-1.1790079,-0.7149158,17.235544,-5.867622,0.3525031,53.808506,58.722034,1345,train,58.722034
-26.133318,-0.2251617,-0.6649554,37.173,37.08489,-13.002256,3.3478956,44.75405,248,train,44.75405
-0.47707918,-6.8233876,-0.37246332,-6.4767566,33.11364,6.265788,27.798313,28.796701,1350,train,28.796701
-1.7757132,-4.8261604,-0.3969111,16.04451,52.036545,-0.6765104,-3.8329682,28.589018,538,train,28.589018
-15.002997,2.6900022,-0.752475,34.81255,3.5702362,1.592536,15.45072,45.799866,704,train,45.799866
-22.425852,3.310041,-0.49522936,17.861563,74.66012,-16.681145,-7.9160447,48.23416,618,train,48.23416
-15.406376,5.8081884,-0.40236712,8.627649,67.61179,4.3617496,-10.498264,41.74865,190,train,41.74865
-1.301185,-3.5095022,-0.41494656,10.157379,55.776657,6.4821696,-5.431249,35.8343,310,train,35.8343
-24.602222,9.1521635,-0.6237351,5.4179826,44.467686,-1.1147641,20.754425,59.080967,939,train,59.080967
25.905972,-91.09836,-1.9315698,60.395344,207.32799,-134.84775,29.502033,103.01317,1313,train,103.01317
-1.5110551,-2.5984387,-0.42695245,9.3631525,53.663174,8.707456,-5.278813,35.42752,335,train,35.42752
-15.147964,9.50567,-0.48817846,39.632736,7.1041083,4.786518,21.17778,40.56934,412,train,40.56934
-17.166048,-2.0038939,-0.3935576,34.713768,30.868916,-4.5598516,18.613646,36.14499,76,train,36.14499
-32.046986,-3.412012,-0.7836166,48.56949,2.0228446,-12.026437,20.235792,47.37673,668,train,47.37673
-40.705788,-1.6149372,-0.90124357,46.74901,15.603131,-37.0868,32.105137,57.05747,1070,train,57.05747
-1.9361283,5.7661276,-0.5753956,12.512694,43.77914,13.013387,-0.6214069,22.876637,1197,train,22.876637
-15.137148,9.950134,-0.40430546,-7.4610014,77.353966,9.917071,-2.8223584,50.250565,464,train,50.250565
-40.605564,-3.7673688,-0.91146904,52.245747,12.926356,-33.44945,28.24231,54.144,1379,train,54.144
-6.933015,0.75540847,-0.403604,18.64575,43.650593,3.1051257,-5.449989,26.353848,985,train,26.353848
-15.219719,1.1348497,-0.7155788,34.31486,0.5657737,3.7576923,14.150913,41.81887,703,train,41.81887
-29.878277,4.020752,-0.7477273,73.042046,38.146057,-16.514267,-0.8158875,34.466866,1276,train,34.466866
-18.91195,4.3002057,-0.41872942,9.950341,82.00333,-7.405256,-13.691633,46.58338,797,train,46.58338
-4.0086064,-1.095678,-0.44837976,13.275043,48.450718,8.35755,-4.9696236,38.136723,1387,train,38.136723
-17.741386,6.3822684,-0.8182618,41.05507,0.30316636,-3.9472709,18.423834,46.42626,708,train,46.42626
3.4835358,-3.3967593,-0.45367095,0.47911707,58.77518,14.049099,-4.534832,32.116318,1135,train,32.116318
-11.863976,2.5034301,-0.7084746,28.523657,12.581672,3.855648,12.02562,46.68582,691,train,46.68582
-17.667585,5.316574,-0.39743334,6.7180157,84.76337,-4.000937,-15.54123,47.9987,1337,train,47.9987
-25.779028,8.322746,-0.686602,64.980446,20.801332,-10.432052,7.0126457,28.629168,1272,train,28.629168
-11.543208,9.7405615,-0.38230425,-2.4925163,75.47039,15.404163,-14.310386,37.694397,126,train,37.694397
-18.314363,4.421747,-0.42037475,10.441483,79.60546,-5.446456,-13.411556,47.161736,805,train,47.161736
-29.584455,-1.3547521,-0.85515964,50.83055,-16.240438,-11.255983,26.523949,42.788155,1177,train,42.788155
-15.321253,-0.19417647,-0.3852292,33.535606,30.387453,-1.6972102,16.97664,36.414806,437,train,36.414806
-8.618188,13.19038,-0.40767738,-16.828526,92.3136,8.057797,-13.9922,28.314945,883,train,28.314945
-31.082195,0.54789656,-0.7162993,38.320766,43.44283,-23.210535,7.31843,42.901424,625,train,42.901424
-6.9372582,5.078104,-0.33059406,15.415992,33.96012,11.998441,-4.631401,32.548904,991,train,32.548904
-22.564737,-4.250368,-0.51945406,28.465113,4.4033804,-6.419043,40.524345,57.225082,43,train,57.225082
-26.401735,-0.25585482,-0.6690536,37.34695,36.678616,-13.270924,3.788075,44.48271,247,train,44.48271
-36.88092,-4.473464,-0.93286884,74.01344,43.33567,-32.793213,10.85238,51.93202,727,train,51.93202
-21.848427,0.3798691,-0.60003203,34.983543,39.30139,-7.3008943,-2.180422,42.690125,1028,train,42.690125
-6.262136,13.151832,-0.7473201,-28.525768,86.91117,11.128301,-7.068524,30.149927,890,train,30.149927
-14.810862,5.4419107,-0.39129987,1.1896449,59.042442,6.8200855,8.058761,53.947083,472,train,53.947083
-28.517885,2.5914657,-0.65173775,29.910095,63.378014,-26.142235,0.554793,48.56456,1358,train,48.56456
-23.225555,2.375783,-0.80814123,48.758778,-19.23811,-4.7083044,22.523684,40.452652,712,train,40.452652
-15.24655,3.7992234,-0.56497514,29.677462,13.401853,13.220395,2.4047618,39.106464,1111,train,39.106464
-30.320135,2.6511295,-0.69574785,33.015984,57.57884,-26.835886,4.0869045,48.136375,951,train,48.136375
-13.800628,14.555548,-0.5940692,30.35201,-12.854475,2.5262146,36.55223,40.899517,1283,train,40.899517
-16.332798,5.298415,-0.4519779,0.42279541,53.933247,8.793928,12.950904,55.16167,480,train,55.16167
-21.719925,9.376551,-0.559867,1.2694385,54.432583,3.8734126,13.1683655,58.512623,158,train,58.512623
-21.31352,1.2191819,-0.48227125,51.004486,34.25803,-7.706526,9.675862,32.205,442,train,32.205
-23.019897,2.498488,-0.8072511,48.63956,-18.926836,-4.5434175,22.289577,40.474174,710,train,40.474174
-35.17294,1.6528026,-0.8451119,23.549177,0.13288908,-28.417637,53.89526,58.617767,650,train,58.617767
-3.5850122,-2.1133168,-0.3853178,17.165518,44.552727,1.871694,-3.3460145,27.8666,826,train,27.8666
-5.202208,2.8799295,-0.48368436,11.35679,31.781412,17.713408,-1.861914,40.340515,681,train,40.340515
-16.02268,5.43535,-0.40843862,9.509381,68.83898,2.4039881,-10.634867,42.492447,191,train,42.492447
-26.463562,-4.874547,-0.62385607,48.377617,21.883024,-13.763644,29.790083,40.466934,836,train,40.466934
-13.935572,7.3561535,-0.39498577,2.3390892,75.97643,8.151025,-13.779641,43.65912,787,train,43.65912
-1.9153587,5.9299054,-0.5749751,12.564695,44.073593,12.955784,-0.72396344,22.904627,1198,train,22.904627
0.68841654,-6.622777,-0.4017104,11.327731,61.830257,0.75845546,-5.2104597,29.929745,301,train,29.929745
-15.1557865,5.955217,-0.4001522,8.294688,67.08953,5.13467,-10.431988,41.975044,199,train,41.975044
-14.790615,9.715916,-0.4866083,38.399353,6.134138,5.494861,21.90996,41.595795,1366,train,41.595795
-8.66892,15.372566,-0.5458876,-26.990854,98.22946,12.403877,-14.2929,33.34328,574,train,33.34328
-24.620281,-2.0720315,-0.69872624,46.042324,-7.724403,4.885699,14.4403105,45.519547,289,train,45.519547
-40.30876,-0.8977082,-0.8839971,45.492386,21.243443,-40.37525,30.225842,51.922306,1069,train,51.922306
-30.53883,3.573722,-0.7663036,73.101456,38.595585,-17.886465,-0.045075666,37.75566,1277,train,37.75566
-36.232563,-5.544554,-0.9693462,48.102215,8.089022,-34.627876,46.132957,63.00012,653,train,63.00012
-38.430336,1.1980633,-0.85739267,35.063805,11.655532,-35.75189,41.041832,58.781868,1052,train,58.781868
-3.4478765,-2.092864,-0.4326359,12.980339,52.009552,6.379521,-5.5405807,35.50829,300,train,35.50829
-22.236635,11.114843,-0.6372972,57.78267,9.000968,-4.0316415,13.19893,28.576084,1297,train,28.576084
-13.806474,14.560754,-0.5938982,30.375513,-12.8806095,2.5457652,36.542557,40.865704,1282,train,40.865704
-1.6429454,-5.127976,-0.39926323,16.068634,52.20166,-0.94508505,-3.6522422,29.11055,539,train,29.11055
-27.112886,2.7946396,-0.6122484,27.002516,66.22122,-24.596699,-1.2821517,48.847645,944,train,48.847645
-9.331321,2.7715561,-0.55071384,21.622845,15.713495,14.533845,2.773634,34.315216,1214,train,34.315216
-37.863396,-5.1873026,-0.9761193,65.25332,37.317154,-40.159794,21.64437,58.8327,401,train,58.8327
-7.5111594,14.355806,-0.6173929,-26.91203,88.598175,11.910563,-8.968511,30.919758,582,train,30.919758
-33.519825,-7.106749,-0.9353792,38.53412,-14.764598,-20.214113,66.54514,60.952892,554,train,60.952892
-26.301826,-0.19862743,-0.66551745,36.999,38.052677,-13.554242,3.2834918,44.513084,250,train,44.513084
-14.324602,6.868583,-0.44748834,36.397892,13.279004,4.5827937,19.991821,39.861534,752,train,39.861534
-9.16664,7.565117,-0.37240773,6.7513733,45.944008,16.698135,-4.9537582,32.326843,217,train,32.326843
-16.233381,6.332404,-0.80972874,37.728863,5.922344,-2.4712768,17.50315,48.345387,362,train,48.345387
-14.141264,7.308735,-0.39492464,2.147591,77.6445,7.525088,-14.389372,45.03228,144,train,45.03228
-9.121553,14.34487,-0.43479726,-20.195816,98.80088,9.576664,-16.52376,32.492867,591,train,32.492867
-9.293199,13.294233,-0.2782584,-16.692543,114.29566,11.678766,-26.957527,38.726402,768,train,38.726402
-35.187794,1.6621797,-0.84393936,23.612473,0.3727586,-28.436592,53.65371,58.567043,648,train,58.567043
-21.817272,0.39216968,-0.76813775,46.39954,-18.659725,0.0867934,20.585192,37.104107,349,train,37.104107
-31.581789,-4.253557,-0.8786825,25.898182,-22.449898,-12.688307,70.91135,67.31096,638,train,67.31096
-10.505765,10.735009,-0.30561063,-10.881235,96.41866,9.76163,-14.715185,47.91944,489,train,47.91944
-11.3952265,9.093234,-0.31726718,-5.8160076,82.741554,8.2406645,-7.230055,51.308346,503,train,51.308346
-28.395248,1.468185,-0.77543014,12.47795,-4.0465965,-2.475728,55.522236,59.17599,546,train,59.17599
-20.755812,9.039706,-0.5558533,-1.1128231,51.766445,8.252887,15.327207,58.036026,482,train,58.036026
1.2131672,-0.5611382,-0.46029118,1.2575854,51.175438,17.6736,-4.4765244,33.56811,344,train,33.56811
-14.225072,-1.6066962,-0.28555775,24.4877,36.783257,-2.5699449,11.475866,32.14945,47,train,32.14945
-34.969296,2.798751,-0.7984063,26.82031,9.560844,-27.346495,42.925247,56.61183,1060,train,56.61183
-2.0045934,6.0900764,-0.57674277,12.763525,44.09681,12.742251,-0.6495209,23.768656,1201,train,23.768656
-7.780216,2.3989837,-0.5528236,18.730312,20.64008,13.891269,2.3751292,30.377186,430,train,30.377186
-33.842766,2.5405066,-0.8076201,21.248713,4.071821,-24.193497,49.940197,56.914223,1048,train,56.914223
-16.634502,10.693758,-0.5226223,44.054993,4.673435,3.7599106,20.257328,42.05159,1291,train,42.05159
-21.019331,0.16266587,-0.7528736,44.85848,-17.049625,1.5208609,19.434328,37.166267,1381,train,37.166267
-8.719483,18.860682,-0.34506124,-26.643534,122.888885,17.49307,-32.965122,24.13174,781,train,24.13174
3.8870776,-15.671979,-1.3473259,9.049278,95.45343,-41.843143,9.88884,21.847164,907,train,21.847164
-29.939062,6.8829904,-0.6944723,19.171913,29.868975,-16.568743,27.809319,55.172092,959,train,55.172092
0.42568916,-9.517101,-1.1046336,1.2214447,83.02664,-26.730518,9.445317,26.883665,925,train,26.883665
-12.492399,5.0729046,-0.75538003,30.68649,14.347968,2.1677918,13.880977,49.900272,1168,train,49.900272
-25.089552,-2.2508414,-0.7018068,45.903847,-6.3394732,3.3284116,14.793896,45.861843,281,train,45.861843
-33.610546,-5.1393886,-0.9367671,32.0672,-16.639666,-22.415218,67.292564,60.64335,831,train,60.64335
-28.483696,2.580005,-0.6509469,29.867281,63.485405,-26.13181,0.4806016,48.205193,970,train,48.205193
-16.345621,15.774728,-0.589307,40.36014,-13.958903,2.5688257,29.914886,37.292698,1279,train,37.292698
-0.3309437,-4.59738,-0.40272626,9.861099,58.87336,4.81701,-5.6277475,34.897205,312,train,34.897205
-29.535685,-0.90291303,-0.82602787,17.604086,-15.763036,-6.199409,64.589645,60.909626,1043,train,60.909626
4.149957,-5.0442114,-0.4505649,1.5093346,61.94157,10.683524,-4.2602887,28.888924,679,train,28.888924
-12.973494,8.932825,-0.38404116,-2.2550304,84.482765,9.992041,-17.4083,42.42067,151,train,42.42067
12.592326,-58.22979,-1.1854506,17.818815,136.08632,-67.76922,31.057617,52.012245,1322,train,52.012245
-17.353384,2.6771176,-0.6068518,34.192764,0.07952367,15.4523535,7.0730805,40.500782,1116,train,40.500782
-1.3191906,-3.536808,-0.4144365,10.228634,55.81458,6.3728776,-5.4323907,35.985424,311,train,35.985424
-23.413815,-1.2392436,-0.6846008,44.813145,-6.6337037,7.0891495,12.712068,45.711113,421,train,45.711113
-13.511565,7.3939085,-0.39200962,2.9062088,71.3055,9.595424,-12.023156,43.01757,1339,train,43.01757
-1.9275062,-4.8214207,-0.39847147,16.48355,51.010735,-0.8082115,-3.5757756,27.556158,1388,train,27.556158
-8.63856,2.1889052,-0.5637112,20.752493,17.872314,12.942469,3.396,30.939442,368,train,30.939442
-8.593347,13.178969,-0.41028264,-16.908268,92.03602,8.059205,-13.800836,27.883762,881,train,27.883762
-34.659286,-2.253212,-0.92612356,29.394217,-10.019537,-27.844296,61.429363,63.50187,633,train,63.50187
-29.776834,-7.294023,-0.7970849,38.916344,-8.863773,-14.557212,57.838497,67.48287,24,train,67.48287
-11.235673,11.326442,-0.31376192,-13.014438,103.8713,9.279241,-19.942965,40.262383,499,train,40.262383
-16.715092,5.815167,-0.8126743,38.67551,3.5690873,-2.660119,17.913729,48.242218,363,train,48.242218
-31.34078,-5.8527956,-0.8793557,30.940447,-20.061348,-12.912444,69.21901,69.714745,36,train,69.714745
-19.044294,2.018855,-0.493538,25.538057,57.4491,-9.3187475,-8.134465,34.032627,1034,train,34.032627
1.0601201,4.005588,-0.5321235,5.829065,50.527924,17.997053,-3.747231,20.201836,697,train,20.201836
-4.55131,6.5993075,-0.8090678,-17.332825,74.825294,1.3044642,0.748914,30.06271,110,train,30.06271
-32.77318,-8.281316,-0.87106967,50.249943,1.0883373,-19.852943,52.15785,64.17294,838,train,64.17294
-9.474282,16.64642,-0.41616195,-25.458572,111.891754,12.873401,-23.501444,29.296696,814,train,29.296696
-20.38011,-0.36900187,-0.6748163,40.307945,-13.003499,13.134531,13.955878,41.313858,1121,train,41.313858
-37.873516,-5.951494,-0.9752651,66.330956,35.498474,-39.042645,22.511038,66.12026,744,train,66.12026
-2.0339315,6.0136094,-0.5773365,12.772002,43.913612,12.742406,-0.5738526,24.012657,1200,train,24.012657
-6.7565575,13.151556,-0.6417529,-25.111523,83.754524,10.834816,-6.409731,30.645721,877,train,30.645721
-24.681686,-2.0678127,-0.6982114,45.94815,-7.033882,4.449398,14.361777,45.47628,285,train,45.47628
-1.5314916,-3.5057077,-0.4148115,10.597984,55.57069,6.132381,-5.435412,35.518562,292,train,35.518562
-9.277754,2.735596,-0.49416068,20.201836,35.33478,9.016205,-3.2264576,37.08805,509,train,37.08805
3.9978225,-3.0002267,-0.46517858,-3.8542728,64.71726,-5.088442,11.063581,14.679417,1249,train,14.679417
-23.310207,-1.1634169,-0.6833528,44.68275,-6.4610105,7.2374625,12.557658,45.807083,423,train,45.807083
-17.761053,5.2391305,-0.39939818,7.0988555,84.331955,-4.1911154,-15.383014,47.413586,175,train,47.413586
-20.60397,2.297007,-0.5508315,7.555288,25.704464,6.7646837,31.366314,57.177425,257,train,57.177425
-16.85514,2.205864,-0.76535743,38.366756,-2.652792,0.6768788,17.003643,43.416817,1166,train,43.416817
8.173247,-43.569454,-0.8766345,4.5339127,103.63707,-45.02657,31.711311,45.709255,1300,train,45.709255
-4.304803,-0.82267195,-0.4520884,13.63408,47.610508,8.528819,-4.872609,37.626778,532,train,37.626778
-7.436448,3.3114839,-0.48317045,16.336962,31.051916,14.601165,-2.3604386,37.44651,1147,train,37.44651
-26.518404,-4.907771,-0.62600094,48.334084,21.617847,-13.818272,30.078136,41.338737,835,train,41.338737
-34.796146,-0.005963336,-0.7759961,41.702248,26.000616,-25.06382,19.143463,50.53907,1082,train,50.53907
-9.235712,17.300653,-0.37448585,-24.953684,116.63438,13.7837305,-27.131811,28.30785,92,train,28.30785
-22.792295,0.00658607,-0.6169019,35.801064,37.77024,-8.1791315,-0.67206216,42.888317,1026,train,42.888317
-8.619777,13.210956,-0.40946108,-16.926584,92.34177,8.091002,-13.970693,28.498943,882,train,28.498943
-4.5693607,6.716584,-0.80905443,-17.550447,74.988525,1.4582655,0.63326705,30.484137,109,train,30.484137
-7.337609,1.9066586,-0.5941392,19.256327,23.220034,10.140191,4.6793113,31.769995,1210,train,31.769995
-21.760195,2.6609318,-0.80218345,46.877758,-16.24043,-3.2887836,21.210823,40.30619,1159,train,40.30619
-1.4435068,-3.6536973,-0.41192377,10.631363,55.945976,5.819541,-5.4488206,35.739243,293,train,35.739243
-8.420965,15.387238,-0.26240754,-20.483034,118.68128,12.929701,-29.601948,35.174603,776,train,35.174603
3.3996534,-16.38753,-1.3000809,8.782452,94.52196,-40.498825,10.496785,19.964605,914,train,19.964605
-8.520592,17.76441,-0.3068621,-23.802336,121.21656,15.730176,-31.97249,29.823456,486,train,29.823456
-9.154577,14.379359,-0.4313637,-20.193798,99.250275,9.614796,-16.789404,32.418663,589,train,32.418663
-8.577745,9.516085,-0.22368303,-3.6987748,83.5386,3.9078546,-13.483242,29.812073,53,train,29.812073
-19.229229,3.0604227,-0.4590065,18.774508,67.49923,-8.48505,-9.5382805,34.422646,192,train,34.422646
-14.073378,15.061407,-0.5509815,32.13632,-13.990123,7.2804656,33.62889,45.869656,1264,train,45.869656
-37.84125,-0.8280045,-0.8741176,43.724808,23.094976,-36.7844,26.575878,50.54821,1260,train,50.54821
-22.607965,3.2434137,-0.49990118,18.274405,74.29514,-17.10417,-7.63031,48.084484,619,train,48.084484
-6.978191,5.07936,-0.33078244,15.453057,34.060738,11.933035,-4.6800632,31.937943,990,train,31.937943
-3.7436635,-2.5130877,-0.4132472,14.114654,52.915615,3.3469942,-5.488569,30.258204,526,train,30.258204
-16.26904,5.772906,-0.80879587,37.786716,4.945289,-2.1881397,17.616125,48.612453,364,train,48.612453
-14.018349,7.277098,-0.39542305,2.5420566,75.84905,7.9327793,-13.6997175,43.241352,785,train,43.241352
-22.070148,0.29623172,-0.6026162,35.04167,39.44533,-7.6879916,-1.9586474,42.608818,1029,train,42.608818
-2.7908652,-2.3400664,-0.43101,11.910152,52.425774,7.1244073,-5.4046607,36.7132,296,train,36.7132
-31.423775,-6.9290924,-0.87732786,35.32075,-17.063482,-14.173701,66.800064,70.271515,64,train,70.271515
-2.4306226,-5.1863546,-0.80887574,-2.067878,71.72576,-13.263407,8.583975,19.856873,861,train,19.856873
-26.957846,7.28128,-0.62229097,18.470636,49.22213,-15.532443,12.621392,53.77252,935,train,53.77252
-8.453935,16.671623,-0.28706536,-22.2923,118.79371,14.102566,-30.016748,32.567825,774,train,32.567825
-16.484694,3.1668944,-0.5904956,32.62248,2.6841128,15.794963,5.740009,39.325787,1115,train,39.325787
-37.137463,-4.7340717,-0.9432443,73.01301,42.7752,-34.189777,12.471889,58.31443,729,train,58.31443
-28.636675,5.2216086,-0.65145457,27.031199,53.75869,-22.27244,7.0026193,51.5803,235,train,51.5803
-14.899844,6.922403,-0.39345294,2.7196448,80.318214,5.30852,-15.271597,45.14414,166,train,45.14414
-29.663849,-0.981473,-0.8292278,17.802174,-16.211075,-6.535164,65.02376,61.05746,1041,train,61.05746
-3.2665436,0.17168733,-0.4572628,10.335406,44.888977,13.063984,-4.3521757,36.273304,1133,train,36.273304
-33.454285,2.0933557,-0.83145064,18.89609,-2.68077,-22.982582,56.64405,58.20813,1044,train,58.20813
-8.440639,15.216772,-0.5675039,-27.25575,95.90833,12.684524,-12.948019,34.08471,875,train,34.08471
-14.792538,2.7411556,-0.75094956,34.39636,4.2714067,1.6926323,15.285852,45.83945,1389,train,45.83945
-6.872762,0.7049586,-0.40322834,18.603775,43.673283,3.0904357,-5.4112873,26.968708,986,train,26.968708
-21.747662,2.3700871,-0.49155203,18.6815,75.661964,-16.326498,-9.353486,44.385864,973,train,44.385864
-29.396603,-1.3310156,-0.8538039,51.00913,-17.154627,-10.61081,26.517845,43.290478,1180,train,43.290478
2.8426251,0.4019714,-0.499003,1.753042,56.67514,14.884094,-1.1206574,23.077726,1238,train,23.077726
-5.6439686,9.75575,-0.7237283,-21.120796,78.169205,6.464085,-2.5837336,29.672346,887,train,29.672346
-14.352543,1.3884499,-0.6212761,30.905836,0.26631308,10.772059,9.697512,32.53481,719,train,32.53481
-13.482798,3.4122689,-0.282771,8.584577,49.446793,1.9512209,7.8707423,52.675804,13,train,52.675804
-11.508407,7.8843913,-0.7538888,29.424519,20.88242,2.5039284,11.937035,43.157303,1185,train,43.157303
5.029036,-20.80434,-1.3943458,13.423934,100.84892,-47.858566,11.173138,15.038334,915,train,15.038334
0.8096311,-6.0366,-0.39765882,9.943947,62.0403,2.5994833,-5.6270256,31.633553,320,train,31.633553
-8.524415,18.263035,-0.31463987,-23.994112,122.39706,16.479023,-33.4749,23.371708,783,train,23.371708
-16.371084,3.214216,-0.588302,32.405376,3.033691,15.814667,5.594701,39.31932,1113,train,39.31932
-15.636611,8.06094,-0.8051038,36.65873,9.574121,-2.533988,16.694786,37.993484,367,train,37.993484
-19.135769,9.213478,-0.51355994,-3.0358448,58.31866,9.209311,10.479068,55.804314,481,train,55.804314
-0.18574195,-4.7107806,-0.40215665,9.743661,59.185078,4.7407207,-5.6263957,34.656296,313,train,34.656296
-36.184353,-5.46142,-0.9680501,47.43986,7.5219445,-34.56867,46.652637,62.34774,1396,train,62.34774
-22.496878,-0.39601243,-0.6637527,42.606575,2.259235,5.888806,9.040908,46.599213,998,train,46.599213
2.5080748,1.1411712,-0.5173908,1.3449198,54.092125,19.622835,-4.0623775,20.426706,1227,train,20.426706
-32.578293,-8.181922,-0.8588016,51.39732,4.366151,-19.941412,49.23849,62.798866,72,train,62.798866
-23.035362,12.3875,-0.67465913,55.338726,2.2478812,-7.79484,16.810787,38.23648,1267,train,38.23648
-17.007952,2.1442878,-0.76586896,38.637257,-3.2026618,0.61804235,17.130472,43.22553,1164,train,43.22553
-37.86587,-5.9692855,-0.9748158,66.79249,35.9968,-38.912872,21.977888,67.36492,745,train,67.36492
-32.618546,-1.076592,-0.79158676,74.85469,44.4559,-21.526825,1.7727102,39.24469,732,train,39.24469
-0.8601316,-4.152307,-0.40621525,10.229739,57.511467,5.256761,-5.534358,35.257446,295,train,35.257446
-1.0172348,0.08545004,-0.45448932,5.6341267,47.645977,15.948022,-4.6733813,36.464596,1137,train,36.464596
3.078365,-12.753913,-1.3043196,6.1991267,91.89614,-37.58354,9.252831,25.757149,920,train,25.757149
-11.017348,8.253477,-0.38274997,2.1410851,59.841263,16.53029,-8.614538,38.227463,202,train,38.227463
-27.993378,5.173233,-0.6349061,26.029434,56.279434,-21.899849,5.3531475,51.43314,227,train,51.43314
-26.834044,7.262536,-0.6193956,18.314903,49.83626,-15.421761,12.177793,54.21946,1341,train,54.21946
-17.567764,6.481054,-0.8177612,40.71465,0.9990312,-3.8750217,18.31673,46.99563,709,train,46.99563
3.6243951,-13.288887,-1.3431152,7.014768,93.627144,-39.422626,9.0822525,22.216732,909,train,22.216732
-14.472678,5.3667192,-0.7844867,34.421783,9.156395,0.06343188,16.070925,49.290127,1171,train,49.290127
-22.206787,9.373013,-0.57479024,1.6827106,51.908287,3.745554,15.136803,58.99518,1375,train,58.99518
-8.8638525,7.131364,-0.34381968,10.128115,42.872696,14.999673,-5.299246,34.36454,207,train,34.36454
25.85336,-90.959724,-1.9280676,60.14074,207.06891,-134.48537,29.475204,100.928406,1312,train,100.928406
-8.623637,9.587163,-0.2220041,-3.8326292,84.03361,3.9760082,-13.680491,31.627346,51,train,31.627346
-8.600465,15.540598,-0.26966938,-20.46398,120.46975,13.602527,-31.041918,34.29681,770,train,34.29681
-9.146277,9.329495,-0.22118221,-3.2149882,83.228516,4.049654,-12.388134,49.38237,30,train,49.38237
-11.441636,3.2977567,-0.21342903,9.767492,55.6267,0.93689436,0.8858884,41.605705,8,train,41.605705
0.192974,6.246282,-0.52993745,9.447911,51.80396,12.169425,-1.7326512,12.08159,1240,train,12.08159
-23.53261,-1.2700988,-0.68336606,44.65748,-4.858445,6.213617,12.314485,46.549885,427,train,46.549885
-31.92465,-7.994512,-0.8513601,45.67249,-4.561146,-17.587458,56.21094,58.71238,562,train,58.71238
-35.039345,2.832889,-0.79808784,27.240335,9.979475,-27.510187,42.3817,56.20909,1059,train,56.20909
-13.036674,8.391267,-0.3884126,-0.29691446,77.96638,10.694755,-14.74239,42.17307,788,train,42.17307
-40.718185,-1.4499927,-0.894209,46.800224,20.090548,-39.65795,30.098845,43.485218,1066,train,43.485218
-5.858807,11.987738,-0.78563994,-27.595083,84.56291,9.291889,-5.264594,29.008102,893,train,29.008102
-34.131702,-0.1533114,-0.7672416,41.775642,28.636387,-24.21837,16.546646,49.553802,1062,train,49.553802
-27.204317,5.6173925,-0.77656573,45.1491,6.7352757,-19.9379,20.589392,39.44961,1253,train,39.44961
-30.2939,-7.0891023,-0.76803964,49.770493,9.860625,-17.127367,42.88976,57.692223,847,train,57.692223
-15.368656,-0.09366471,-0.3861088,33.76938,30.292252,-1.7145869,16.894289,36.819584,435,train,36.819584
-40.546036,-1.3324385,-0.89803964,45.86237,15.440195,-37.046158,32.717514,57.434593,1073,train,57.434593
-28.335749,1.6525398,-0.7722452,12.166927,-3.2109985,-2.3057947,54.93659,59.103584,545,train,59.103584
-27.589998,7.3324876,-0.63674337,19.255753,46.09787,-15.972041,14.805683,54.026047,937,train,54.026047
-8.478052,15.333887,-0.5658147,-27.502283,96.61578,12.794553,-13.301883,33.704185,873,train,33.704185
8.001815,-16.146444,-0.502599,-9.647536,82.037796,-18.874487,17.082035,17.355408,387,train,17.355408
-26.34306,-0.22558917,-0.6671355,37.16362,37.392555,-13.406831,3.517951,44.90523,243,train,44.90523
-34.66319,-0.19416459,-0.77489597,42.02791,26.104757,-24.659725,18.515976,50.39058,1075,train,50.39058
-28.329905,4.8090067,-0.6430327,27.041111,56.549435,-22.776367,5.1164184,52.321068,234,train,52.321068
-18.0603,-0.25226855,-0.41547486,14.103383,24.95382,1.4638033,26.17638,53.190556,58,train,53.190556
-1.1466345,-3.8795776,-1.0102096,-4.1920333,77.324905,-18.069345,7.5013056,29.687708,121,train,29.687708
-18.81611,6.8719263,-0.8134379,43.50944,-3.7245622,-4.8293824,18.600645,45.357002,687,train,45.357002
-0.59286094,2.0507355,-0.51222914,4.184438,43.888535,19.111567,-2.7028346,31.654943,1211,train,31.654943
-35.160088,1.6756455,-0.8433217,23.53476,0.38223007,-28.34117,53.64559,58.565575,649,train,58.565575
-9.640796,2.2745671,-0.34131676,19.957806,22.561865,8.167757,20.450172,34.999638,859,train,34.999638
-8.324972,2.2494943,-0.56102914,20.064196,18.897686,13.156953,3.0808744,31.263569,373,train,31.263569
-16.785091,5.9656367,-0.38976225,4.7804904,85.6561,-1.3398498,-16.414331,47.06961,173,train,47.06961
-14.868611,5.4145403,-0.3932968,1.1928214,58.832195,6.8585367,8.254515,53.899563,473,train,53.899563
-1.0020947,-4.589758,-1.0172855,-3.4207838,77.73244,-19.052052,7.800182,29.302954,112,train,29.302954
-8.715608,18.846664,-0.34378707,-26.537094,122.88844,17.467075,-33.004253,23.537518,782,train,23.537518
