coef_refl_b01,coef_refl_b02,coef_refl_b03,coef_refl_b04,coef_refl_b05,coef_refl_b07,bias,Pred_SiO3,id,dataset_belong,denormalized_pred_result
6.4784174,-1.0422531,0.31394568,-1.9127988,-2.7034385,-1.1852287,1.1241281,1.5607345,1051,train,1.5607345
0.22049117,-0.3059437,-0.065414496,2.0786827,-0.045265265,-0.47399524,0.8431993,1.2341895,1123,train,1.2341895
4.987599,-0.21146235,-0.25616604,-0.9196319,1.3822502,-1.2445805,0.61755615,1.4682087,2212,train,1.4682087
1.347207,0.37883836,-0.3060836,1.5317057,2.0761564,-1.9016675,0.4670397,0.7954869,538,train,0.7954869
0.60306907,-0.2941745,-0.08012819,1.8538096,-0.1594958,-0.51805407,0.81610036,1.1341078,277,train,1.1341078
0.2921942,-0.5393481,0.06185791,3.0094051,-1.5652367,-0.35153016,1.0282526,1.4524672,225,train,1.4524672
0.7350232,0.7436649,-0.48720485,2.9911313,3.058844,-1.5435644,0.63321674,1.4706116,2419,train,1.4706116
-1.3065112,0.5287044,-0.3747202,2.768787,2.0747588,-0.7118672,0.91076577,1.1067698,2075,train,1.1067698
-0.85985786,0.65589964,-0.4206599,3.792227,2.4005811,-1.0651743,0.7105753,1.1629896,2161,train,1.1629896
0.38569567,0.27725247,-0.26401746,1.1421188,2.206007,-0.81785434,0.77910364,1.0693476,2052,train,1.0693476
-1.3962643,0.58937573,-0.39127922,3.5780728,2.2161362,-1.0133603,0.78437924,1.0813308,2018,train,1.0813308
-2.6576128,-0.22810155,0.027484464,3.2193701,0.12021784,-0.65600103,1.2191163,1.3060436,440,train,1.3060436
-1.3897815,-0.43769202,0.11735139,3.6725936,-1.1334167,-0.77279097,1.111508,1.3156531,1136,train,1.3156531
0.54702866,-0.28312358,-0.08257728,1.8141723,-0.08917711,-0.5138183,0.8248205,1.1730547,291,train,1.1730547
-0.3414474,-0.5537276,0.12505518,3.5519528,-1.3420757,-1.1087036,1.0521941,1.453521,1134,train,1.453521
-1.8927286,-0.026439855,-0.08548239,1.5831791,1.3581293,-0.43735167,1.113164,1.2127622,490,train,1.2127622
-1.8665396,0.2097263,-0.15434887,1.59716,1.8812046,-0.39765418,1.0922163,1.1449071,1740,train,1.1449071
3.027345,0.40435722,-0.34090942,1.0817612,2.228012,-2.2733142,0.3452047,0.47775403,553,train,0.47775403
3.0518074,-0.86498237,0.21546897,1.6266387,-2.1025755,-1.4253428,1.0161349,1.2976253,858,train,1.2976253
-1.5270032,0.054524437,-0.09682042,1.1200461,1.685644,-0.5174656,1.1015486,1.1397225,642,train,1.1397225
6.217066,-0.97655326,0.29340136,-1.8027579,-2.607139,-1.2258855,1.1191822,1.7980517,1054,train,1.7980517
1.3266191,0.76637715,-0.51204735,2.4327796,3.3185363,-1.7696327,0.6272673,1.1712375,2327,train,1.1712375
1.6762018,-0.22940063,-0.14603578,1.1450862,-0.014602126,-0.86749774,0.7484561,1.2147306,852,train,1.2147306
1.097874,-0.6352393,0.08218816,2.5578673,-1.7035089,-0.45955396,1.0097488,1.5499189,2871,train,1.5499189
-1.188924,-0.06294212,-0.12675458,1.9057283,0.3052226,-0.22017685,1.31928,1.4116323,2801,train,1.4116323
-3.5251439,0.17341508,-0.08268787,2.2325647,1.3376443,-0.28585723,1.3779206,1.3696778,446,train,1.3696778
0.4529992,-0.10829867,-0.10772018,0.7471979,1.0353043,-1.0943028,0.8867223,1.1205673,1470,train,1.1205673
-3.1911461,0.21422704,-0.11826549,2.2025728,1.3338183,-0.22610132,1.3646117,1.3132051,675,train,1.3132051
3.2470875,0.5473549,-0.39206257,1.2491529,2.6646726,-2.1076102,0.4257683,1.1765841,367,train,1.1765841
6.4088964,0.70555043,-0.51573247,-1.5175933,3.2619805,-2.7325542,0.4907134,1.5380251,2326,train,1.5380251
0.0020742689,-0.53770846,0.07312878,3.1195061,-1.4060739,-0.4423617,1.0454953,1.4128152,986,train,1.4128152
1.1926284,0.83067775,-0.5556334,1.8167877,3.4662492,-1.3040928,0.7813741,1.3759143,435,train,1.3759143
-1.7599287,0.12751694,-0.18037935,1.9550235,0.89765745,-0.21666159,1.3088802,1.3170058,1338,train,1.3170058
0.22145444,0.2485037,-0.25059828,1.113765,2.1760964,-0.7609945,0.8085794,1.1905752,2043,train,1.1905752
7.225202,0.072926134,-0.35443613,-3.176928,1.0823201,-1.4163588,0.62452716,1.2455001,2495,train,1.2455001
1.0292467,-0.47966897,-0.004468487,2.826918,-1.1883537,-0.59258056,0.7022617,0.846602,2775,train,0.846602
4.2944427,-0.24881934,-0.20975198,-0.59129494,1.3186805,-1.2550926,0.6652331,1.4517107,2294,train,1.4517107
0.43462557,-0.6293837,0.13323419,3.3645823,-1.5514431,-1.2270112,1.0332608,1.5928655,777,train,1.5928655
-0.47071669,-0.08206856,-0.08726038,0.82907355,1.3197274,-0.8378849,1.0039467,1.0494028,1572,train,1.0494028
-3.2854934,-0.061389178,-0.01474992,2.6897366,0.7389887,-0.51124424,1.3519816,1.3902525,2816,train,1.3902525
-0.63866615,0.6893685,-0.4312434,3.875496,2.4752498,-1.1297275,0.6880395,1.3997188,384,train,1.3997188
2.7896268,0.4677687,-0.36366037,1.3387429,2.545236,-1.8457183,0.4226435,1.0453476,2163,train,1.0453476
-1.3378242,0.58042973,-0.38985506,3.3786852,2.2136,-0.9728655,0.80249584,1.2884768,1950,train,1.2884768
-3.3416743,0.21498644,-0.0891517,2.1545942,1.5799801,-0.23373176,1.2902915,1.095049,1589,train,1.095049
-2.7744677,-0.17678933,0.021787787,2.982506,0.21992682,-0.6147203,1.2966152,1.2134681,1166,train,1.2134681
3.8588874,-0.8692623,0.1469348,1.8598771,-2.6497188,-1.2675928,0.7402143,1.60232,921,train,1.60232
4.100813,0.52503616,-0.40178972,0.46908095,2.6739118,-2.18396,0.45205542,1.3043027,410,train,1.3043027
0.22563943,-0.123597465,-0.09949201,0.8688806,1.1436203,-1.0579257,0.8964533,1.0494387,1508,train,1.0494387
5.2132792,-0.23908295,-0.25642565,-0.9446693,1.2748706,-1.2445053,0.6105511,0.80074334,2215,train,0.80074334
1.3155483,-0.71107286,0.14638256,2.8740928,-1.7150676,-1.2525916,0.9998684,1.5796685,888,train,1.5796685
3.049991,-0.20541672,-0.17596413,-0.22690253,1.4540834,-1.1373776,0.7377924,1.2799717,1978,train,1.2799717
0.065972015,-0.5943736,0.085268766,3.689327,-1.4114335,-0.910998,0.89146286,1.275447,100,train,1.275447
-2.1743724,0.058724742,-0.08559656,1.4677821,1.5166658,-0.42758918,1.1664853,1.0221177,1381,train,1.0221177
6.462295,-0.10232775,-0.32635728,-1.975779,1.1725771,-1.2379804,0.5836797,1.3006182,2430,train,1.3006182
-0.7241163,-0.22883536,-0.062286988,2.1043472,0.50664794,-0.4352425,0.92665607,1.1687258,1145,train,1.1687258
2.3385777,-0.7950024,0.16678983,2.1565518,-1.9364005,-1.3337349,1.0081992,1.6845676,1015,train,1.6845676
-0.675035,-0.053051423,-0.08809898,0.7709429,1.3279517,-0.7948343,1.0519546,1.0431504,1312,train,1.0431504
-0.9825576,0.15725294,-0.15162374,1.5040184,1.8447367,-0.7674476,0.9231906,1.2332894,2064,train,1.2332894
-1.9079864,0.35205293,-0.2961444,2.5168636,1.5012693,-0.20107257,1.1095685,1.1316587,1748,train,1.1316587
6.1859145,-0.15275867,-0.31182978,-1.657794,1.2047145,-1.2011689,0.57544273,1.553311,2332,train,1.553311
4.0306115,-0.9228971,0.23310556,1.0098417,-2.2023041,-1.5691552,1.0126034,1.7165534,2799,train,1.7165534
-0.28945306,0.16988324,-0.1785864,1.1984148,1.8915054,-0.86650383,0.86508167,1.1905657,1004,train,1.1905657
-0.504057,-0.45574495,0.03965642,3.0305624,-1.1190617,-0.21186653,1.0697936,1.4491487,787,train,1.4491487
8.807964,-1.337985,0.43270385,-3.5833192,-3.22878,-1.3800298,1.1924303,1.3280895,125,train,1.3280895
-0.0051432727,0.70822775,-0.44897747,3.598567,2.769138,-1.3897204,0.6173009,1.406369,2263,train,1.406369
-1.1524659,-0.11417141,-0.08044522,1.5445079,1.056954,-0.492364,1.0293659,1.0256574,1236,train,1.0256574
6.3960447,1.1999496,-0.7828121,-4.041988,5.0251374,-1.8388977,0.7378685,1.4533854,2533,train,1.4533854
-1.2092766,0.5643299,-0.3934101,3.1647265,2.1797624,-0.90839744,0.83886117,1.0925181,1969,train,1.0925181
0.46391207,0.26610425,-0.26339716,1.1258452,2.194073,-0.83392787,0.76598394,1.059873,2050,train,1.059873
2.2628841,-0.5182644,0.009683044,2.4260035,-1.8311951,-0.9825041,0.7094725,1.1914757,67,train,1.1914757
-1.8049583,-0.36995202,0.09594741,3.5870433,-0.8970074,-0.5161058,1.1244771,1.2460592,2866,train,1.2460592
-1.4310107,0.5709486,-0.39242044,3.7046778,2.0937045,-0.9771158,0.7973475,1.1022351,2188,train,1.1022351
2.7843668,-0.07989622,-0.19727269,0.51065534,-0.12096367,-1.121483,0.667651,1.2677668,2890,train,1.2677668
-0.5449514,0.21320689,-0.21956702,1.4749737,2.10054,-0.7104492,0.83977705,0.9779469,1904,train,0.9779469
7.99871,1.0278287,-0.6824833,-4.4725313,4.6717744,-3.0560484,0.6331666,1.8671904,504,train,1.8671904
-3.0801308,0.22224899,-0.10345209,2.0256941,1.673704,-0.23254517,1.2613595,1.1276295,1622,train,1.1276295
2.711729,-0.69536686,0.09047544,2.488456,-2.2115197,-1.082133,0.74086165,1.3227757,1052,train,1.3227757
5.9104223,-0.1867916,-0.29922482,-1.4353935,1.2345396,-1.1632737,0.59254855,1.1532784,2172,train,1.1532784
7.496028,0.15911934,-0.3696708,-3.8965635,1.1803191,-1.5198605,0.6541291,1.1632445,2553,train,1.1632445
0.793377,-0.6951363,0.14825603,3.019887,-1.7837194,-0.8571856,1.0340719,1.2624149,271,train,1.2624149
4.721888,0.58454084,-0.4205514,0.12556085,2.753828,-2.4645066,0.44121757,1.1849966,2259,train,1.1849966
0.2982487,-0.17897518,-0.115234196,1.144357,0.55067605,-0.6641863,0.91719127,1.080141,23,train,1.080141
-1.3490038,-0.11683149,-0.07932299,1.760789,1.0526775,-0.44330668,1.0231509,1.1261785,1322,train,1.1261785
3.3266408,0.9027151,-0.60903245,0.3565722,3.9513621,-2.177734,0.6177704,1.0130847,2601,train,1.0130847
-1.9938325,0.39994392,-0.3008094,2.5432227,1.7041273,-0.3857973,1.0569022,1.2506776,2649,train,1.2506776
1.363394,0.7749545,-0.51929647,2.307334,3.3529608,-1.7308605,0.65398175,1.4114641,2169,train,1.4114641
-3.202919,-0.075587936,-0.019669456,2.718382,0.6710448,-0.48913723,1.3627061,1.2605784,2825,train,1.2605784
-2.0037742,0.20426598,-0.19071129,1.9658029,1.0884376,-0.12407458,1.3076519,1.258122,1437,train,1.258122
-1.1982788,0.6066851,-0.40337956,3.5695083,2.3042653,-1.0157226,0.77311784,1.2005229,1975,train,1.2005229
8.257775,1.1751095,-0.7376189,-5.53518,5.0600567,-3.0579557,0.70374984,1.4951816,2459,train,1.4951816
-0.8550088,0.16308412,-0.15816252,1.4609976,1.8538269,-0.7856457,0.91054624,1.16622,1957,train,1.16622
-3.1699457,0.046697497,-0.06567944,2.2784357,1.2479762,-0.3216442,1.2386003,1.3840144,1438,train,1.3840144
-2.823352,0.010410225,-0.09180656,2.393131,0.8014832,-0.3687028,1.3680092,1.2376466,737,train,1.2376466
8.6119375,-1.3542608,0.3763236,-2.4254103,-3.2187319,-1.7908272,1.0078927,1.0077543,59,train,1.0077543
-1.3519629,-0.0023275071,-0.10064232,0.9482897,1.3950269,-0.58931506,1.1289937,1.1384523,496,train,1.1384523
8.714031,-1.3503693,0.44055697,-3.0223353,-3.2119737,-1.7118676,1.1441889,1.3322875,2605,train,1.3322875
-3.5346382,0.15983588,-0.069150314,2.1997066,1.3315183,-0.28375348,1.3545353,1.3074019,669,train,1.3074019
-3.4048574,0.03430071,-0.051955532,2.3651881,0.9979919,-0.409297,1.3960363,1.1722405,327,train,1.1722405
1.781687,0.2558019,-0.26753655,0.79834586,2.0102687,-1.3749135,0.5863071,0.9059932,2179,train,0.9059932
-0.20845354,0.7023589,-0.4383178,3.8024793,2.712119,-1.3900903,0.59677833,1.1650587,581,train,1.1650587
1.8632336,-0.77636665,0.1683264,2.3354843,-1.9327055,-1.1024866,1.0373977,1.6281837,2876,train,1.6281837
0.4777336,0.1593694,-0.20735519,0.8321961,1.9695337,-0.96035016,0.8133506,1.1103137,2099,train,1.1103137
-3.5169287,0.19000159,-0.09333509,2.300371,1.3706841,-0.24831298,1.363127,1.3833154,1468,train,1.3833154
0.07848606,-0.21058932,-0.09436165,1.453858,0.4702364,-0.561553,0.9068103,1.1316978,10,train,1.1316978
2.377205,-0.19196306,-0.15154105,-0.0009567403,1.4583904,-1.1167433,0.77874285,1.1740956,2127,train,1.1740956
2.6642323,0.56449735,-0.40060338,1.6895924,2.7205038,-1.9987152,0.44232395,1.0982673,349,train,1.0982673
-2.323447,0.27777797,-0.21129023,2.128229,1.2993764,-0.05225301,1.2973158,1.2594709,1617,train,1.2594709
0.6987352,-0.07782128,-0.136521,0.58015,1.0008453,-0.9909958,0.8676716,1.0977825,2836,train,1.0977825
0.3778637,-0.4388373,-0.008295073,2.818008,-0.8563344,-0.47714353,0.76645184,1.178954,181,train,1.178954
1.3185037,-0.18157183,-0.11153984,0.30158523,1.4683737,-1.0198492,0.84132683,1.3016086,1898,train,1.3016086
0.019057736,-0.39905947,-0.015753726,2.6432202,-0.5578723,-0.38652006,0.8117558,1.1109502,750,train,1.1109502
-1.4965838,0.5522154,-0.38447037,3.5672278,2.036091,-0.89053047,0.82767236,1.1152191,2654,train,1.1152191
-3.190401,0.07813881,-0.067163296,2.2247705,1.3297983,-0.30164993,1.2365835,1.0975714,334,train,1.0975714
8.430035,-1.3263677,0.43533084,-3.034356,-3.1789765,-1.5237517,1.1733353,1.179046,85,train,1.179046
-3.1333737,0.21913138,-0.09747713,2.0324464,1.6617374,-0.24142088,1.2647703,1.2229463,1571,train,1.2229463
-2.3123052,0.26884496,-0.20394671,2.070388,1.2820749,-0.044409145,1.3107086,1.3184675,1539,train,1.3184675
7.042092,0.7995173,-0.57835525,-2.3772817,3.771018,-2.8690195,0.52787745,1.6032416,2428,train,1.6032416
3.0239544,-0.7678443,0.15977924,0.92214847,-2.0008123,-0.7379922,1.0275975,1.6500123,1158,train,1.6500123
-0.08854221,0.6393236,-0.39602056,3.572304,2.5494075,-1.4366539,0.54679614,1.1159669,395,train,1.1159669
1.0429709,0.75587827,-0.49932352,2.7291107,3.2099454,-1.7018528,0.6169724,1.2482545,2311,train,1.2482545
-2.3333514,0.29867855,-0.22124197,2.1723876,1.3668175,-0.07192371,1.2735515,1.2355477,1687,train,1.2355477
0.023011701,-0.49821165,0.0584706,3.190593,-1.492144,-0.3707453,1.0342623,1.4006368,232,train,1.4006368
-1.4232991,-0.016751409,-0.09676131,1.1242129,1.3303213,-0.50735605,1.1189599,1.1987002,507,train,1.1987002
-1.0759556,-0.0077242237,-0.09209423,0.84061104,1.575026,-0.57208616,1.0959117,1.0990295,624,train,1.0990295
5.738731,-0.22119989,-0.2855413,-1.2145923,1.2181003,-1.2534653,0.57358766,1.3460877,2307,train,1.3460877
-2.1354382,-0.35033557,0.06443844,3.7805684,-0.47609934,-0.813717,1.0986484,1.1218863,1725,train,1.1218863
-2.3164985,0.27224904,-0.20647196,2.0900717,1.2876663,-0.04576021,1.3066525,1.2841188,1596,train,1.2841188
-1.208135,-0.010101715,-0.10327226,0.8868389,1.3464198,-0.60081154,1.120704,1.1415535,480,train,1.1415535
0.3265485,-0.31442526,-0.06256959,2.0732684,-0.1317661,-0.48213005,0.8288378,1.1580466,782,train,1.1580466
2.2895863,-0.7735014,0.14286335,1.6433085,-1.9735578,-0.62053466,1.0210893,1.5701809,2796,train,1.5701809
7.0752153,-1.2335266,0.29699057,-0.90072614,-3.1169605,-1.6068012,0.8848494,1.105728,121,train,1.105728
-1.8133341,0.24792384,-0.22093011,1.7612984,1.1183357,0.020060679,1.3333226,1.3263915,1207,train,1.3263915
6.3148446,0.71495813,-0.5160893,-1.4553463,3.2985399,-2.7136297,0.4985471,1.0558475,2323,train,1.0558475
-0.67868304,-0.0566523,-0.087796316,0.79899824,1.3363788,-0.7959428,1.0446123,1.0309525,929,train,1.0309525
-0.56262696,0.719028,-0.44137368,3.9214134,2.5952926,-1.2327163,0.66263497,1.2415006,2251,train,1.2415006
-2.1774461,0.058426835,-0.08500964,1.4667612,1.5234159,-0.42865694,1.1711282,1.2440194,1564,train,1.2440194
-0.632452,-0.25799206,-0.05639282,2.2533429,0.32677722,-0.41173762,0.9077459,1.1000346,1148,train,1.1000346
4.212564,-0.8506407,0.22760464,-0.09115217,-2.2952337,-1.0430903,1.0675862,1.907472,2613,train,1.907472
-1.2317255,0.64074814,-0.4116566,4.0679774,2.3055215,-1.0839131,0.71157146,1.0809357,2584,train,1.0809357
0.23752275,-0.15479147,-0.083469264,0.7779213,1.3318946,-0.9584499,0.8998464,1.0773866,1733,train,1.0773866
1.6857435,-0.19447564,-0.12064335,0.28853902,1.4272627,-1.1063313,0.795181,1.0454899,2647,train,1.0454899
0.261752,-0.15339503,-0.08462272,0.77593684,1.3577731,-0.95072204,0.89966637,1.0534155,1707,train,1.0534155
-1.0679742,0.6470828,-0.40540823,3.7329028,2.4316335,-1.0978718,0.69457555,1.2147563,2566,train,1.2147563
-2.9866807,0.20880136,-0.1319187,2.1962085,1.2797908,-0.22399946,1.3557004,1.3899434,485,train,1.3899434
-0.3948618,-0.42900267,0.0082379775,3.0359197,-0.6712629,-0.45011812,0.83774734,1.2479774,200,train,1.2479774
8.618771,-1.3403223,0.4378583,-3.0559356,-3.2047307,-1.605051,1.1717533,1.870788,928,train,1.870788
7.1330175,-1.0648739,0.3273568,-2.5952573,-2.7842538,-1.235796,1.1528205,2.172429,925,train,2.172429
0.43478808,-0.64941067,0.14132684,3.2922623,-1.6508406,-1.0699142,1.0525713,1.3384284,874,train,1.3384284
1.0399225,0.36153746,-0.2990965,1.6985754,2.2898183,-1.3534721,0.52703935,0.7580064,2022,train,0.7580064
-0.3674621,-0.5578207,0.12674996,3.7052867,-1.3926296,-1.1286005,1.0514485,1.4767535,1795,train,1.4767535
-3.299243,0.14886549,-0.100712374,2.2903385,1.1915003,-0.29047257,1.385517,1.1515708,1439,train,1.1515708
4.5016894,-0.9591433,0.2509242,0.7409916,-2.2867734,-1.6637211,0.9997555,1.6801634,1547,train,1.6801634
1.0626177,-0.69580793,0.14701974,3.000868,-1.7114754,-1.1984081,1.0144235,1.5423943,884,train,1.5423943
-0.6002301,0.67812425,-0.4213673,3.7592251,2.5255,-1.1664622,0.65720946,1.3485962,2186,train,1.3485962
1.2468002,-0.4496878,-0.02828627,2.3986619,-0.9687272,-0.61783326,0.7587667,1.4273717,756,train,1.4273717
1.256606,-0.7184222,0.15207309,2.9279635,-1.7633756,-1.1960149,0.9973879,1.4423873,183,train,1.4423873
0.37484494,-0.6202596,0.09263061,3.6439128,-1.5081923,-1.0238439,0.9008491,1.5744321,197,train,1.5744321
0.37346777,0.21084896,-0.21991529,1.2601984,1.9610006,-1.0732813,0.7247817,0.95485747,2152,train,0.95485747
-1.6011208,-0.04561297,-0.085093096,1.4526341,1.2918736,-0.4790145,1.0931624,1.0796796,991,train,1.0796796
1.9565637,0.4048412,-0.32539666,1.5486555,2.4193149,-1.5688679,0.45639327,1.2195446,1294,train,1.2195446
0.7496828,0.31625214,-0.2888658,1.2160338,2.259917,-0.9924546,0.706086,1.3181567,2111,train,1.3181567
2.490799,0.87084484,-0.596034,0.6547648,3.8260515,-1.826213,0.71977556,1.2646655,2389,train,1.2646655
0.4756939,-0.34878188,-0.057900738,2.2054303,-0.31652367,-0.48938882,0.81493765,1.2850554,1128,train,1.2850554
5.637765,-1.0582165,0.31680405,-0.59861815,-2.6149824,-1.5517551,1.09914,1.5454222,1096,train,1.5454222
-2.7805529,0.21664043,-0.1138266,1.8871267,1.7410983,-0.2618931,1.2243297,1.0351205,2628,train,1.0351205
-3.2150643,-0.014882416,-0.04782836,2.490333,1.0628184,-0.38888797,1.2652789,1.3274943,724,train,1.3274943
7.923952,0.42985716,-0.38438016,-5.9096656,1.5710105,-1.8587629,0.79632664,1.2581158,2522,train,1.2581158
2.9938307,-0.17707843,-0.17875496,0.7527589,-0.50640523,-1.1806374,0.6601618,1.1436515,838,train,1.1436515
1.9204484,0.8372327,-0.57081586,1.5102335,3.649515,-1.8886926,0.68403524,1.0630192,2384,train,1.0630192
-2.2213213,-0.31722108,0.07736447,3.5620744,-0.6427212,-0.50600755,1.1691037,1.3974626,33,train,1.3974626
5.666699,-0.2219664,-0.2819442,-1.1867664,1.2306365,-1.2430063,0.58227724,0.6390041,2321,train,0.6390041
-1.6238632,0.472925,-0.34218994,2.5336902,1.8565463,-0.5084118,1.0033187,1.4495887,1879,train,1.4495887
-1.3395448,-0.09790486,-0.10126282,2.082042,0.24164075,-0.20538281,1.2783902,1.2666564,1172,train,1.2666564
-1.5424879,0.0015791352,-0.09525883,1.127417,1.3782505,-0.49849844,1.1331452,1.155055,2710,train,1.155055
0.6372869,-0.29959658,-0.07963954,1.8746592,-0.18920451,-0.52167034,0.81124276,1.0946242,227,train,1.0946242
-1.9624643,0.266519,-0.18120664,1.7769445,1.9311931,-0.40470612,1.0875047,1.0564957,605,train,1.0564957
-0.94759506,0.5769605,-0.41076544,3.2178845,2.2033868,-0.9441266,0.8416786,1.2224175,2086,train,1.2224175
2.7997935,0.38616237,-0.33179906,1.0907938,2.1940916,-2.2924604,0.36018586,1.1563377,392,train,1.1563377
-1.6762904,0.019921506,-0.09420859,1.1492891,1.4215107,-0.48351246,1.1471909,1.2729149,676,train,1.2729149
-0.01830603,-0.23933706,-0.07524763,1.688886,0.3344443,-0.49304193,0.8907955,1.1570096,2848,train,1.1570096
7.1015677,-1.0780976,0.3344861,-2.6380363,-2.8026812,-1.2048267,1.1574079,1.1652004,180,train,1.1652004
-0.9333947,0.67460597,-0.40955988,4.0046473,2.4604414,-1.1716319,0.63698614,1.163623,587,train,1.163623
1.3299096,-0.46994478,-0.023086019,2.496813,-1.0910226,-0.6571921,0.73363924,1.4401209,1061,train,1.4401209
-0.59508944,0.6832617,-0.4228194,3.8320818,2.5494704,-1.1958474,0.6446144,1.1491083,2223,train,1.1491083
4.1106877,0.54255146,-0.40188813,0.51590514,2.6851206,-2.240304,0.4436697,1.3648441,2286,train,1.3648441
2.3214207,-0.08535395,-0.18819278,0.5507483,0.2270157,-1.0906718,0.6830701,1.2245632,1118,train,1.2245632
3.6767821,0.48455596,-0.3719175,0.89954305,2.438133,-2.2892501,0.36287758,0.8909822,381,train,0.8909822
-1.199705,-0.14959544,-0.07554394,2.2485337,-0.025801256,-0.15857868,1.2547544,1.5197314,65,train,1.5197314
-1.1578907,-0.48819852,0.12265236,3.945093,-1.2311896,-0.9533624,1.0660911,1.4146892,2861,train,1.4146892
-3.400793,0.047083627,-0.05172994,2.3342822,1.0914665,-0.38288385,1.3458835,1.152235,1412,train,1.152235
0.49455994,-0.6422642,0.13518368,3.4203823,-1.583747,-1.228453,1.0136362,1.4416941,219,train,1.4416941
2.7427514,-0.770664,0.16097593,1.1346023,-2.0379455,-0.7293677,1.0335764,1.6907631,975,train,1.6907631
2.9955144,-0.8695232,0.22656183,1.4575996,-2.1940708,-1.265936,1.0509162,1.0914707,2765,train,1.0914707
0.9808456,0.74553823,-0.48995286,2.8233182,3.1303263,-1.641755,0.61830556,1.5906632,2407,train,1.5906632
-1.5662004,0.48660332,-0.3500059,2.5913382,1.9084785,-0.5481468,0.982991,1.115081,1859,train,1.115081
0.41947842,-0.58569306,0.0860519,2.8364282,-1.6062827,-0.4100108,1.0438776,1.4860377,268,train,1.4860377
0.66565716,-0.582176,0.07035444,2.8509712,-1.6294768,-0.42784098,1.0182132,1.5407438,2894,train,1.5407438
-3.4002304,0.06814871,-0.056870833,2.206034,1.1251125,-0.36118087,1.3680754,1.3978914,456,train,1.3978914
0.12073164,0.20543483,-0.2098286,1.1806796,1.9470676,-0.9729837,0.7985266,1.1391375,2080,train,1.1391375
-0.6139194,0.6999987,-0.4303462,3.9289837,2.5914235,-1.2292079,0.64325505,1.3324552,362,train,1.3324552
0.6583535,-0.09762138,-0.15159951,0.58481115,0.8257311,-0.81494904,0.89433926,1.0781231,1151,train,1.0781231
5.164687,-1.0222229,0.19555748,0.8007921,-2.9818254,-1.3754761,0.7565026,0.891282,153,train,0.891282
-3.4595768,0.08840993,-0.063437976,2.2066276,1.1574101,-0.35521716,1.3932418,1.3620235,1418,train,1.3620235
-0.8595708,0.66804856,-0.4113095,3.8772063,2.461601,-1.1501034,0.65234065,1.3111925,583,train,1.3111925
3.064068,0.9057004,-0.62540305,0.080257855,4.002499,-1.8325683,0.721335,1.3801522,415,train,1.3801522
-1.2475765,0.15324259,-0.1400794,1.544123,1.8205788,-0.7136002,0.96611077,1.2947049,1870,train,1.2947049
-2.0222335,0.31593794,-0.27444118,2.434613,1.4346094,-0.11514414,1.1555531,1.1370844,1801,train,1.1370844
0.13145654,-0.21731916,-0.09370204,1.4798386,0.4171245,-0.5564268,0.8984785,1.1088241,26,train,1.1088241
6.2522106,-1.1116812,0.32314068,-0.75026304,-2.6550972,-1.7699562,1.0401629,1.7923008,1095,train,1.7923008
0.029761557,0.19503266,-0.20073372,1.271153,1.9326552,-0.984572,0.7799794,0.95110774,2001,train,0.95110774
-2.2900906,0.22946762,-0.18441299,2.007549,1.1979967,-0.100275435,1.3215235,1.259106,1352,train,1.259106
-2.176179,0.3464254,-0.24455214,2.0813892,1.466925,-0.124008015,1.2374908,1.3002236,1765,train,1.3002236
5.8991795,-1.0803573,0.32244012,-0.7477141,-2.633786,-1.6226956,1.092649,1.7220483,1100,train,1.7220483
0.44679573,-0.15660603,-0.08689295,0.64541334,1.420026,-0.93976474,0.8930517,1.1134624,1816,train,1.1134624
-2.0039115,0.33045503,-0.27638328,2.3630219,1.4491118,-0.11854291,1.1706159,1.1678439,1738,train,1.1678439
-3.357017,0.23163378,-0.09399929,2.1748471,1.5853981,-0.22770315,1.3024607,1.3050994,1585,train,1.3050994
-1.0246441,-0.009795769,-0.09261692,0.8248959,1.583747,-0.5793845,1.0901703,1.069215,641,train,1.069215
-0.33265957,0.24670388,-0.20763575,1.8056258,1.858054,-1.1078596,0.70692134,1.0384256,2028,train,1.0384256
-3.16326,0.2385779,-0.105344966,2.086723,1.6337527,-0.21986516,1.2820884,1.2207557,1615,train,1.2207557
0.28797808,-0.4245813,-0.01088987,2.7610881,-0.7711068,-0.44150147,0.7747744,1.1718069,235,train,1.1718069
5.7009907,-0.22220793,-0.28346238,-1.1978098,1.2243358,-1.249027,0.5777038,1.0119107,2366,train,1.0119107
7.9882584,0.45636266,-0.39058736,-6.1084476,1.6366906,-1.8869956,0.8148027,1.0862248,2503,train,1.0862248
1.4938283,-0.18946151,-0.1143393,0.3432743,1.4191089,-1.0878483,0.8069617,1.0391349,1888,train,1.0391349
2.7393708,-0.3885145,-0.09144706,1.5061941,-1.2288421,-0.9783591,0.6571441,2.192718,2602,train,2.192718
1.0433697,0.3486976,-0.29714906,1.5781819,2.2802746,-1.3005221,0.5517133,0.8779204,1930,train,0.8779204
-3.3619952,0.03636456,-0.0548568,2.3815057,1.1133211,-0.39767197,1.3402612,1.351355,594,train,1.351355
-0.22290814,0.7003924,-0.4376198,3.788366,2.7017236,-1.3728147,0.6029859,1.2086613,575,train,1.2086613
-1.2999613,0.5300424,-0.37955487,2.887072,2.0576959,-0.7298257,0.90460235,1.1066225,2126,train,1.1066225
