station_id,lng,lat,date,PM2.5,row_index,col_index,proj_x,proj_y,dem,w10,d10,t2m,sp,tp,blh,e,r,u10,v10,aod_sat,ndvi
1935A,107.3906,34.3528,20170930,43.60714285714285,3084.0,5430.0,1046527.6740311256,587172.8523022567,544,0.2163596749305725,276.39532470703125,291.0444641113281,92016.8046875,0.0028324676677584,79.3742446899414,-9.233994546775648e-07,82.5966567993164,-0.2150144726037979,-0.0240891221910715,0.5189388394355774,3426
1936A,107.2058,34.3497,20170930,36.42857142857143,3084.0,5401.0,1031046.4703333976,584848.4974173339,578,0.0289907567203044,213.4498291015625,291.1252746582031,91019.171875,0.0027819548267871,81.90275573730469,-1.828441327234032e-06,80.7003173828125,-0.0159794837236404,0.024189256131649,0.4971664845943451,3535
1937A,107.2386,34.3622,20170930,36.82142857142857,3082.0,5406.0,1033615.6789245598,586687.8656797045,591,0.0697046294808387,277.6014404296875,291.4039001464844,91868.65625,0.0027692716103047,84.51069641113281,-1.887339976747171e-06,80.75126647949219,-0.0690925419330596,-0.0092171337455511,0.509922444820404,3556
1938A,109.5293,34.5101,20170930,37.384615384615394,3058.0,5773.0,1223151.3060885312,630658.714626399,347,0.9174325466156006,248.03598022460935,293.43798828125,96212.3359375,0.0020922722760587,76.93949890136719,-8.115038326650392e-06,77.41600799560547,-0.8508322834968567,0.3431718647480011,0.4913638532161712,4405
1939A,109.5049,34.5004,20170930,50.07142857142857,3060.0,5769.0,1221284.1503744773,629198.499943683,359,0.9201232194900512,249.72628784179688,293.4570617675781,96135.421875,0.0020711284596472,75.17658996582031,-8.015733328647912e-06,77.18272399902344,-0.8631083369255066,0.3188585042953491,0.5144335627555847,2984
1940A,109.4636,34.493,20170930,50.03571428571429,3061.0,5762.0,1217962.8070285907,627803.4090128356,380,0.9036014676094056,256.19635009765625,293.52398681640625,95918.1328125,0.0020195450633764,76.55159759521484,-7.961884875840042e-06,76.5353012084961,-0.8774962425231934,0.2156292796134948,0.5086231827735901,3227
1941A,109.4266,34.5021,20170930,36.96428571428572,3060.0,5756.0,1214709.030969086,628430.6457928157,357,0.8899742364883423,264.4969177246094,293.6687316894531,95877.4140625,0.0019597085192799,78.5032958984375,-7.988985998963472e-06,75.82835388183594,-0.8858686089515686,0.0853866711258888,0.5025157332420349,3896
1942A,102.1878,38.5247,20170930,11.107142857142858,2416.0,4598.0,571224.379028432,1047386.3600532684,1522,0.2247719317674636,10.2208251953125,292.6808166503906,83347.15625,0.000189673519344,156.5526885986328,-6.432660939026391e-06,30.103355407714844,0.0398829132318496,0.2212052792310714,0.1760719418525695,2725
1943A,102.1725,38.5339,20170930,14.678571428571429,2415.0,4596.0,569928.974096165,1048414.1527832304,1518,0.231612354516983,7.12333345413208,292.52471923828125,83159.5,0.0001935861946549,157.88674926757812,-6.509723334602313e-06,30.229766845703125,0.0287203323096036,0.2298247665166854,0.1633973866701126,2166
1944A,102.1708,38.5061,20170930,7.3392857142857135,2419.0,4595.0,570040.810485048,1045030.1416073296,1551,0.2606857120990753,14.88033390045166,292.3502197265625,82879.3828125,0.0001995209458982,158.05868530273438,-6.616286555072293e-06,30.65370750427246,0.0669424310326576,0.2519439458847046,0.1863954961299896,2791
1945A,98.2908,39.7711,20170930,14.0,2217.0,3975.0,256624.037976063,1182636.5825435943,1655,1.7035094499588013,21.23541641235352,290.3923645019531,82295.6640625,0.0001897297042887,106.81330871582033,-7.089346581778955e-06,36.23196029663086,0.6169953942298889,1.5878480672836304,0.1524109989404678,3509
1947A,106.3394,38.817,20170930,30.134615384615387,2369.0,5262.0,895864.0949468086,1113816.2336913475,1100,0.5833405256271362,93.22256469726562,292.654296875,87914.984375,0.000409371801652,151.97825622558594,-7.2347725108556915e-06,43.52638626098633,0.5824196934700012,-0.032764371484518,0.236334890127182,3379
1948A,106.3717,39.0153,20170930,46.91071428571429,2338.0,5267.0,895615.8444436202,1138099.7493787257,1110,0.5636929273605347,71.25873565673828,293.6495056152344,87935.7265625,0.0003974279679823,181.20291137695312,-8.11684822110692e-06,41.488277435302734,0.5337988138198853,0.181131362915039,0.2799592614173889,3047
1949A,106.7704,39.2282,20170930,34.57142857142857,2304.0,5331.0,923769.3520756292,1167549.166244818,1094,0.8691933751106262,12.669918060302734,294.2957763671875,87890.9140625,0.0002316016471013,283.5101928710937,-8.095796147244982e-06,34.151798248291016,0.1906380355358123,0.848029613494873,0.2271405458450317,2121
1950A,106.7096,39.1292,20170930,33.24074074074074,2319.0,5322.0,920454.3853812002,1155002.1155268385,1092,0.8168590664863586,26.7153434753418,293.9234924316406,88136.5078125,0.0002277176099596,254.27008056640625,-8.00290763436351e-06,36.214263916015625,0.3672157824039459,0.729665219783783,0.1950631737709045,3494
1951A,84.8861,45.6033,20170930,12.24074074074074,1284.0,1830.0,-714130.5605713031,1928797.6393068093,382,1.6606162786483765,141.55335998535156,294.2123413085937,95935.1015625,0.0002443126286379,445.7058715820313,-1.1101656127721071e-05,31.184701919555664,1.0326416492462158,-1.3004989624023438,0.246393546462059,3117
1952A,84.8897,45.5828,20170930,14.576923076923077,1287.0,1830.0,-714135.3829689829,1926271.7848791408,354,1.6730263233184814,144.96815490722656,294.4058532714844,96137.546875,0.0002424751437501,438.1293640136719,-1.0957830454572104e-05,30.972431182861328,0.9604721665382384,-1.369857668876648,0.2365986108779907,3698
1953A,85.1186,45.6886,20170930,20.964285714285715,1270.0,1867.0,-696720.2585597537,1937530.8863710929,291,1.6356446743011477,134.13047790527344,295.0384216308594,97084.5390625,0.0001578843948664,462.5709838867188,-1.0484042832104024e-05,29.71528434753418,1.174072265625,-1.1388098001480105,0.1955730468034744,3037
1954A,84.8983,44.3336,20170930,19.785714285714285,1487.0,1832.0,-729243.6821740724,1773902.3254347483,742,1.3797929286956787,13.688984870910645,291.3192443847656,92105.3828125,0.0005830064765177,115.67157745361328,-1.0512591870792676e-05,43.77204895019531,0.3265205025672912,1.340601682662964,0.3210723996162414,3427
1955A,85.6931,46.0872,20170930,24.75,1206.0,1959.0,-651717.0144166406,1982218.5407253057,303,1.5495719909667969,109.25848388671876,294.4616394042969,96675.53125,8.114732190733775e-05,431.5933837890625,-1.4122335414867848e-05,29.56634521484375,1.462886929512024,-0.5110138654708862,0.1995597183704376,3495
1956A,86.1461,41.7511,20170930,30.46296296296296,1900.0,2031.0,-667879.9407909825,1450289.7659665567,939,1.041104793548584,334.4461364746094,295.8736572265625,90327.4765625,3.914042099495418e-05,96.69664764404295,-9.823574146139435e-06,28.79689216613769,-0.4491650760173797,-0.9392284154891968,0.2377088069915771,2674
1957A,86.2022,41.7192,20170930,39.60714285714285,1905.0,2040.0,-664008.315887081,1446024.0317030838,952,1.159854531288147,338.0906066894531,295.9098205566406,89792.234375,2.163377757824492e-05,116.33887481689452,-9.02552801562706e-06,27.50229263305664,-0.432875394821167,-1.0760489702224731,0.1957468092441558,1808
1958A,86.2381,41.7128,20170930,24.30357142857143,1906.0,2046.0,-661375.686805515,1445002.3539828956,979,1.1962398290634155,340.041259765625,295.8749389648437,89455.1015625,1.828497988753952e-05,125.18961334228516,-8.789218554738909e-06,27.06083297729492,-0.4084213078022003,-1.1243584156036377,0.2030190229415893,2639
1959A,118.746,36.881,20170930,37.28260869565217,2679.0,7247.0,1918272.6277756707,1059709.410074197,21,1.7886723279953003,200.6978302001953,295.0854797363281,100943.1875,0.0002633133553899,196.8826446533203,-1.587737278896384e-05,61.67560577392578,-0.6321691870689392,1.6732336282730105,0.6003516912460327,3163
1960A,118.78,36.864,20170930,35.67857142857143,2682.0,7253.0,1921459.567148157,1058371.9886888324,22,1.7980087995529177,200.34945678710935,295.0529479980469,100907.625,0.0002798858913592,199.4215087890625,-1.7491571270511486e-05,62.16242599487305,-0.6252309083938599,1.685800075531006,0.5661419630050659,4256
1961A,117.541,36.71,20170930,33.24074074074074,2706.0,7055.0,1827404.8564802615,1016578.6033373508,77,1.5783014297485352,191.8477935791016,294.2017822265625,99674.953125,0.000357359269401,156.56573486328125,-9.494435289525429e-06,66.3852310180664,-0.3240351378917694,1.5446799993515017,0.5818050503730774,2932
1963A,120.61,36.44,20170930,22.98214285714285,2750.0,7546.0,2079331.1346523112,1045845.2123286146,75,0.8791519403457642,201.65802001953125,294.36248779296875,100730.1171875,0.0012358074309304,286.0355224609375,-5.654509732266888e-05,72.67818450927734,-0.3244559168815613,0.8170902729034424,0.4678713679313659,5607
1964A,120.47,36.39,20170930,21.660714285714285,2758.0,7523.0,2069773.3597711232,1037035.3137035582,27,0.9742125272750854,203.16845703125,294.3694152832031,100826.0234375,0.0012285540578886,272.2959899902344,-4.883286965196021e-05,72.36763000488281,-0.3832792937755584,0.8956488966941833,0.4804152846336365,3044
1967A,120.008,36.283,20170930,23.61111111111111,2775.0,7449.0,2036314.8362364047,1014846.623378207,10,1.0624573230743408,209.81553649902344,293.98681640625,101006.3515625,0.0012180937919765,209.03121948242188,-1.780793536454439e-05,70.77088928222656,-0.5282495617866516,0.9218286275863647,0.4867673516273498,2285
1968A,120.014,36.253,20170930,18.90740740740741,2780.0,7450.0,2037707.7649428076,1011454.822104392,21,1.0771483182907104,209.7257080078125,294.0812683105469,100995.8515625,0.0012683075619861,215.7052459716797,-2.0264435079297986e-05,70.83758544921875,-0.5340878367424011,0.9354135990142822,0.5262004733085632,4117
1969A,120.537,36.865,20170930,32.84,2682.0,7534.0,2060299.4309494132,1094089.9824532138,57,0.7398622632026672,202.2255401611328,293.064697265625,100385.8046875,0.000901619088836,169.87062072753906,-7.950705366965849e-06,75.49606323242188,-0.2798476815223694,0.6848952174186707,0.497464507818222,2790
1970A,120.515,36.885,20170930,31.01851851851852,2678.0,7530.0,2057941.78429984,1095973.151709725,65,0.7732648849487305,201.2284698486328,293.0560607910156,100340.09375,0.0008841430535539,169.94070434570312,-8.189243999368045e-06,75.6783447265625,-0.2799816727638244,0.7207973003387451,0.4957297444343567,3216
1971A,119.952,36.792,20170930,27.092592592592588,2693.0,7440.0,2016357.37125978,1073392.4840784215,56,1.2177348136901855,211.89743041992188,293.5976257324219,100797.53125,0.0007353526307269,173.5662841796875,-9.706694072519896e-06,73.29503631591797,-0.6434344053268433,1.0338618755340576,0.4761378765106201,2911
1972A,119.976,36.799,20170930,26.05555555555556,2692.0,7444.0,2018041.430979073,1074706.746749614,63,1.1875252723693848,211.8396759033203,293.52447509765625,100723.7109375,0.0007556229247711,172.04443359375,-9.458171007281637e-06,73.95903015136719,-0.6264557242393494,1.0088456869125366,0.4543110132217407,4195
1973A,120.747,37.825,20170930,28.67857142857143,2528.0,7568.0,2046662.9171510448,1211081.2162524753,6,2.369312524795532,185.9233245849609,295.5099182128906,100763.53125,0.0002853170444723,366.7380065917969,-0.000106274652353,69.14201354980469,-0.2445008009672165,2.356663227081299,0.5333582162857056,3219
1974A,120.773,37.809,20170930,27.73214285714285,2531.0,7572.0,2049186.288766184,1209745.1215687846,19,2.3588905334472656,185.72984313964844,295.49755859375,100765.84375,0.0002828805299941,363.1598510742188,-0.0001046903053065,69.36627197265625,-0.2354990690946579,2.3471055030822754,0.5132801532745361,3404
1975A,120.399,37.374,20170930,25.410714285714285,2600.0,7512.0,2033627.0733799755,1150916.9384696523,63,1.4617414474487305,198.200439453125,293.2891540527344,99868.6328125,0.0004511623701546,213.5466461181641,-2.5652983822510574e-05,75.13636016845703,-0.456550657749176,1.388614296913147,0.5294000506401062,3335
1976A,120.394,37.364,20170930,27.05357142857143,2602.0,7511.0,2033545.9866116464,1149639.6660816905,75,1.4433640241622925,198.58511352539065,293.3026733398437,99882.546875,0.0004548117576632,212.5086975097656,-2.480540206306614e-05,75.25212860107422,-0.4600055813789367,1.3680988550186155,0.5081782341003418,2399
1977A,119.941,37.177,20170930,20.357142857142858,2632.0,7439.0,2003759.6691609616,1118374.392858779,49,1.9853445291519165,207.12718200683597,294.60302734375,100685.6171875,0.0005177112761884,233.2567596435547,-4.0924140193965286e-05,71.15565490722656,-0.9052271842956544,1.7669625282287598,0.5068939328193665,2976
1978A,119.959,37.18,20170930,29.30357142857143,2631.0,7441.0,2005083.072772364,1119093.9923152667,58,1.9718565940856931,207.05035400390625,294.5613708496094,100652.8671875,0.0005155766266398,231.74066162109372,-3.886678678099997e-05,71.36843872070312,-0.8967235088348389,1.7561620473861694,0.5448122620582581,2967
1979A,122.471,37.154,20170930,15.296296296296294,2635.0,7843.0,2202719.753501787,1169839.440419616,11,0.877822756767273,17.158655166625977,293.90045166015625,100756.8359375,0.000548793002963,332.38787841796875,-6.287647556746379e-05,74.24030303955078,0.2589666843414306,0.8387544751167297,0.3953421413898468,4000
1980A,122.41,37.161,20170930,15.851851851851851,2634.0,7834.0,2197722.3350084256,1169290.105369354,27,0.8271945118904114,15.705577850341797,293.6351318359375,100638.4921875,0.0005593918613158,311.73858642578125,-5.253474955679849e-05,74.38231658935547,0.2239103317260742,0.7963133454322815,0.4410822987556457,2453
1981A,122.038,37.197,20170930,17.410714285714285,2629.0,7774.0,2167470.456029706,1165229.3809510702,49,0.8632704019546509,7.60967493057251,293.2240905761719,100699.265625,0.0005732408026233,226.32778930664065,-1.575891292304732e-05,74.88191223144531,0.1143142506480217,0.8556681871414185,0.458125352859497,2366
1982A,122.019,37.187,20170930,16.089285714285715,2630.0,7771.0,2166315.4779656166,1163642.350590088,44,0.8560912013053894,7.359997749328613,293.2368469238281,100743.6640625,0.0005755263846367,224.0959625244141,-1.5169002836046276e-05,74.9010009765625,0.1096649095416069,0.8490381240844727,0.4508409202098846,3379
1983A,121.531,36.913,20170930,18.660714285714285,2674.0,7693.0,2137020.943385902,1120939.0081425845,24,0.5563823580741882,3.682596921920776,293.8624267578125,100827.0859375,0.0008047767332755,262.8763427734375,-4.5901375415269285e-05,74.9521713256836,0.0357345454394817,0.5552335977554321,0.4615476727485657,2730
1984A,121.544,36.907,20170930,13.403846153846152,2675.0,7695.0,2138236.6882122643,1120520.4690703675,27,0.5615101456642151,3.3063979148864746,293.8874206542969,100812.71875,0.000803947856184,268.5355834960937,-4.8428144509671256e-05,74.86331939697266,0.0323848016560077,0.5605754852294922,0.4689399600028991,2916
1985A,120.636,31.155,20170930,22.25,3595.0,7550.0,2245392.003857158,432143.7454867554,4,2.118885040283203,285.7649230957031,296.46929931640625,101152.8984375,0.0032024104148149,375.0542297363281,-5.7219276641262695e-05,80.93283081054688,-2.0392134189605717,-0.5755712389945984,0.6606754064559937,3014
1986A,120.635,31.17,20170930,24.267857142857142,3593.0,7550.0,2244844.68509567,433850.3587474842,5,2.107067108154297,285.5403137207031,296.4535217285156,101148.8828125,0.0032401166390627,374.22747802734375,-5.693927232641727e-05,80.91305541992188,-2.0300679206848145,-0.564407467842102,0.6547377705574036,2944
1987A,120.658,31.172,20170930,23.589285714285715,3593.0,7553.0,2246751.198039189,434606.639455248,3,2.063518047332764,285.7649841308594,296.4349365234375,101156.96875,0.0032534534111618,369.4788208007813,-5.375825639930554e-05,80.89551544189453,-1.9859275817871092,-0.5605338215827942,0.6401228308677673,3168
1988A,120.953,31.388,20170930,28.375,3558.0,7600.0,2265250.89816966,466282.3171801972,7,1.6985403299331665,283.1176147460937,296.1144714355469,101191.1484375,0.0040123905055224,344.5058288574219,-2.54374881478725e-05,80.54914093017578,-1.654239535331726,-0.3853972554206848,0.6188092231750488,3550
1989A,120.999,31.381,20170930,24.964285714285715,3559.0,7608.0,2269390.477988651,466536.83550861006,3,1.7083896398544312,283.3088684082031,296.1546936035156,101182.3046875,0.0040460149757564,345.5147399902344,-2.4605522412457503e-05,80.54596710205078,-1.6625287532806396,-0.3931834101676941,0.6311716437339783,4011
1991A,120.721,31.671,20170930,39.125,3513.0,7563.0,2236717.58985034,493618.64577775577,59,1.5065006017684937,272.9673767089844,295.72491455078125,101126.453125,0.0043689063750207,332.8028259277344,-2.5096382159972563e-05,80.45492553710938,-1.5044842958450315,-0.0779156386852264,0.6246082782745361,3948
1992A,120.734,31.656,20170930,26.12962962962963,3515.0,7565.0,2238286.3613092643,492182.7685649498,24,1.5057324171066284,273.3065185546875,295.7367248535156,101129.6953125,0.0043585272505879,334.02716064453125,-2.5104642190854065e-05,80.45281982421875,-1.5032298564910889,-0.0867750272154808,0.6396849155426025,4077
1993A,120.526,31.874,20170930,25.60714285714285,3480.0,7532.0,2213909.6304283408,512655.8439725001,8,1.5284286737442017,269.84619140625,295.6388854980469,101161.9140625,0.0042839315719902,307.7010498046875,-2.551543002482504e-05,80.3036117553711,-1.5284229516983032,0.0041735242120921,0.6395635008811951,3576
1994A,120.55,31.882,20170930,32.42857142857143,3479.0,7536.0,2215698.046554033,514121.6200672625,7,1.5514200925827026,269.8310546875,295.6603698730469,101166.921875,0.0043055522255599,309.2061767578125,-2.5443641789024696e-05,80.2881851196289,-1.5514130592346191,0.0046459720470011,0.6431708335876465,3267
1995A,121.115,31.453000000000007,20170930,21.48214285714285,3548.0,7626.0,2277018.1105734794,477519.36619173584,6,1.7456166744232178,280.8607788085937,296.2102966308594,101176.9609375,0.0042064618319272,359.2283020019531,-2.9331142286537212e-05,80.61609649658203,-1.7143661975860596,-0.3288255333900451,0.6227625608444214,3183
1996A,121.14,31.422,20170930,25.375,3553.0,7630.0,2280119.754916127,474526.4237451782,3,1.7614164352416992,281.6675720214844,296.2290344238281,101175.171875,0.0042443093843758,358.7071228027344,-2.9837345209671184e-05,80.60810089111328,-1.7250396013259888,-0.3561263978481293,0.6112490892410278,5078
1997A,119.146,31.955,20170930,36.28846153846154,3467.0,7311.0,2094352.92603734,491784.13265894685,21,1.4239966869354248,274.4787292480469,295.0982971191406,100776.171875,0.0037583333905786,227.0742034912109,-2.055921322607901e-05,80.68700408935547,-1.4196537733078003,-0.1111294105648994,0.7359029054641724,3429
1998A,119.18,31.955,20170930,25.535714285714285,3467.0,7317.0,2097242.2580910577,492509.3299702448,18,1.4068049192428589,274.5426025390625,295.08746337890625,100787.1796875,0.0037599157076328,226.3201141357422,-2.043867425527424e-05,80.6943588256836,-1.4023911952972412,-0.1113507971167564,0.7169415354728699,3107
1999A,120.268,31.92,20170930,37.407407407407405,3473.0,7491.0,2190631.4122428554,512193.2862874145,9,1.3332104682922363,269.1931457519531,295.34991455078125,101152.234375,0.0041965353302657,272.76727294921875,-2.443991252221167e-05,80.22784423828125,-1.3330774307250977,0.0188352316617965,0.6597577929496765,3703
2000A,120.237,31.909,20170930,32.142857142857146,3475.0,7486.0,2188337.52478156,510229.7859285743,4,1.3348320722579956,269.0868530273437,295.3402709960937,101150.5078125,0.0041397386230528,270.3876647949219,-2.4379110982408747e-05,80.2091064453125,-1.334661602973938,0.0213343277573585,0.685448944568634,3427
2001A,120.302,31.92,20170930,42.46428571428572,3473.0,7496.0,2193513.676465776,512951.7970908218,5,1.331596851348877,269.20770263671875,295.3715515136719,101151.953125,0.0042178425937891,276.8533020019531,-2.4601742552476932e-05,80.22911071777344,-1.33146870136261,0.0184739734977483,0.6765833497047424,3198
2002A,119.818,31.354,20170930,34.42857142857143,3563.0,7419.0,2169365.122447682,436744.0926593251,8,2.0620033740997314,269.44146728515625,296.31561279296875,100881.2265625,0.0030687926337122,355.4086303710937,-6.279856461333111e-05,81.6471176147461,-2.0619044303894043,0.0201948974281549,0.7341150045394897,2209
2003A,119.794,31.371,20170930,32.07692307692308,3561.0,7415.0,2166805.161824364,438180.25225003465,1,1.9738256931304927,269.146240234375,296.2518005371094,100912.4140625,0.0030588351655751,345.271240234375,-5.840474113938399e-05,81.69298553466797,-1.9736052751541135,0.0295008495450019,0.7375339269638062,99
2004A,119.579,31.751,20170930,27.55357142857143,3500.0,7381.0,2137170.674258956,477453.7410299542,7,1.4331626892089844,272.07525634765625,295.4991149902344,101138.390625,0.0032599633559584,249.14356994628903,-2.999888783961069e-05,80.37889099121094,-1.432225227355957,-0.0518295988440513,0.7232614755630493,2996
2005A,119.579,31.737,20170930,33.94642857142857,3502.0,7381.0,2137585.0450503416,475831.915775427,7,1.4371477365493774,271.9555053710937,295.51617431640625,101138.3984375,0.0032321109902113,250.58973693847656,-3.044969889742788e-05,80.40931701660156,-1.4363130331039429,-0.0489721037447452,0.7536704540252686,3000
2006A,119.46,31.4,20170930,26.44642857142857,3556.0,7362.0,2137372.5560059724,434220.02264783526,21,1.4913368225097656,272.5274658203125,295.8729858398437,101098.3046875,0.0027485499158501,265.0262451171875,-2.524271621950902e-05,81.91295623779297,-1.489889144897461,-0.0656945630908012,0.758828341960907,6379
2007A,119.438,31.317,20170930,25.80357142857143,3569.0,7358.0,2137929.6915620933,424135.2643886806,19,1.4705041646957395,272.6329650878906,295.7906494140625,100781.078125,0.0026190439239144,267.4203186035156,-2.228271659987513e-05,82.29882049560547,-1.4689550399780271,-0.0674813538789749,0.7857316732406616,4917
2008A,121.173,31.896,20170930,20.321428571428573,3477.0,7636.0,2268015.7552191867,529952.9626891356,6,1.61421537399292,271.2047424316406,295.84381103515625,101221.828125,0.0047935182228684,360.1681823730469,-3.718520019901917e-05,80.04708099365234,-1.6138601303100586,-0.0338631756603717,0.5931592583656311,2807
2009A,121.1518,31.89708,20170930,19.517857142857142,3477.0,7632.0,2266188.2948667537,529588.4633940005,5,1.635688066482544,271.21954345703125,295.85528564453125,101226.1796875,0.0047982227988541,358.44757080078125,-3.732596815098077e-05,80.09613800048828,-1.6353192329406738,-0.03473611921072,0.5754589438438416,3146
2010A,119.7183,30.2366,20170930,26.660714285714285,3742.0,7403.0,2193985.8048936133,305560.44299756107,44,1.0864324569702148,320.34234619140625,296.1478881835937,99322.6015625,0.0027865525335073,265.1282653808594,-1.2264407814654987e-05,82.06311798095703,-0.6934207677841187,-0.8363630175590515,0.7044010162353516,3466
2011A,119.6942,30.2311,20170930,28.82142857142857,3743.0,7399.0,2192054.647658872,304388.88229628204,60,1.0598595142364502,320.0356750488281,296.0799560546875,99138.171875,0.0027718229684978,257.8302917480469,-1.2008392332063522e-05,82.1019058227539,-0.6808174848556519,-0.8122744560241699,0.7233818769454956,2520
2013A,119.946,30.049,20170930,25.714285714285715,3772.0,7439.0,2219365.401450535,289073.97417234257,14,1.1247992515563965,318.0043029785156,296.6515808105469,99600.046875,0.0026852241717278,285.9491271972656,-1.4826198821538128e-05,80.42353820800781,-0.7526342272758484,-0.835891842842102,0.6881979703903198,2369
2014A,120.091,29.305,20170930,22.017857142857142,3891.0,7463.0,2254295.031771932,206896.5633051305,75,1.150920033454895,305.4205627441406,298.24517822265625,99392.640625,0.002100302837789,394.6701965332031,-1.567579420225229e-05,73.2829360961914,-0.9379505515098572,-0.6669824123382568,0.6013838648796082,2946
2015A,120.04,29.334,20170930,22.82142857142857,3887.0,7454.0,2248945.9149623825,209054.95114001603,79,1.1868596076965332,308.4759826660156,298.32147216796875,99669.25,0.0021567824296653,393.2764587402344,-1.598916423972696e-05,73.2830581665039,-0.929204523563385,-0.7383865714073181,0.5964110493659973,2496
2018A,121.989,39.625,20170930,26.214285714285715,2240.0,7766.0,2083519.770711374,1448477.0726715624,121,0.7670151591300964,196.38790893554688,292.2351379394531,100275.7890625,0.0012456595432013,220.38363647460935,-1.1502454071887769e-05,76.1555404663086,-0.216398686170578,0.7358558773994446,0.5393187403678894,4614
2019A,122.011,39.617,20170930,26.892857142857142,2241.0,7770.0,2085439.9567340657,1448004.9000766848,92,0.7218152284622192,195.6807098388672,292.1674194335937,100253.2578125,0.0012392146745696,218.8781280517578,-1.135823822551174e-05,76.283935546875,-0.1950840204954147,0.6949528455734253,0.5445458889007568,4023
2031A,113.1817,27.9958,20170930,28.19642857142857,4101.0,6357.0,1670498.4892384545,-82338.52276782459,64,1.2224719524383545,352.2938232421875,298.7051696777344,100133.609375,0.0013491773279383,212.12527465820312,-1.8492346498533152e-05,77.01702880859375,-0.1640319675207138,-1.2114169597625732,0.7732164859771729,5234
2054A,114.1044,32.1078,20170930,24.42592592592593,3443.0,6505.0,1659795.998465648,413303.0189471292,84,0.8666079640388489,305.3976745605469,294.4412841796875,100208.2578125,0.0036872981581836,170.82321166992188,-1.27696075651329e-05,83.97541046142578,-0.7064489722251892,-0.5019354224205017,0.9143772721290588,2700
2064A,114.0122,32.1403,20170930,21.357142857142858,3438.0,6490.0,1651137.9800762113,415567.3379451884,100,0.8351424932479858,305.7069396972656,294.3674011230469,100010.53125,0.0037395432591438,171.537841796875,-1.3585824490291998e-05,84.43373107910156,-0.678178071975708,-0.487378180027008,0.8976892828941345,2902
2065A,114.0681,32.1342,20170930,27.214285714285715,3439.0,6499.0,1656072.5104266533,415791.47224568506,86,0.8424208164215088,304.7967529296875,294.41278076171875,100105.03125,0.0037091083358973,171.04200744628906,-1.3115114597894715e-05,84.07608032226562,-0.6918112635612488,-0.480697363615036,0.9303126335144044,1829
2066A,114.0614,32.1383,20170930,23.267857142857142,3438.0,6498.0,1655403.308914144,416160.2028031915,89,0.8360211253166199,304.5826721191406,294.4081420898437,100087.203125,0.0037123572546988,171.068359375,-1.3184525414544623e-05,84.08409881591797,-0.6883333325386047,-0.4744771718978882,0.9229862689971924,2125
2067A,114.6613,33.6128,20170930,28.535714285714285,3202.0,6594.0,1671648.8277379326,599821.6760263459,49,0.8437308073043823,243.6966552734375,294.8449401855469,100650.046875,0.0034834162797778,155.65512084960938,-1.2013112609565724e-05,74.46636962890625,-0.7563591599464417,0.373901754617691,0.8194150924682617,2705
2068A,114.6758,33.6347,20170930,26.73214285714285,3199.0,6596.0,1672341.26249638,602649.555038806,49,0.8430531620979309,242.85903930664065,294.83349609375,100640.796875,0.0035106835421174,155.3388671875,-1.208854610013077e-05,74.4089126586914,-0.7502095699310303,0.3846092224121094,0.8355823159217834,4108
2069A,114.6546,33.5979,20170930,25.777777777777786,3204.0,6593.0,1671442.824325183,597951.6329803397,49,0.8451007604598999,244.2305450439453,294.853515625,100657.28125,0.0034667288418859,155.87539672851562,-1.1960922165599186e-05,74.50737762451172,-0.761043906211853,0.3674336969852447,0.8198137283325195,3448
2070A,114.6369,33.6406,20170930,24.98214285714285,3198.0,6590.0,1668938.2779967312,602683.5832160689,51,0.8270992636680603,242.9422607421875,294.8225402832031,100635.671875,0.0034988643601536,155.1480712890625,-1.2146999324613716e-05,74.38914489746094,-0.7365598678588867,0.3762615919113159,0.8091697096824646,3597
2074A,117.6569,24.5157,20170930,27.05357142857143,4658.0,7073.0,2168256.487774105,-393867.4781162696,14,0.7021291255950928,259.51153564453125,299.6544494628906,99903.0859375,0.0015537748113274,134.94017028808594,-1.1101411473646294e-05,84.03407287597656,-0.6903924345970154,0.1278422176837921,0.458798199892044,2972
2075A,117.6336,24.4674,20170930,26.785714285714285,4665.0,7069.0,2167348.216141139,-399847.8233958529,48,0.66227787733078,254.0034637451172,299.26904296875,99248.8359375,0.0016567460261285,138.69375610351562,-1.1978608199569862e-05,84.32288360595703,-0.6366264224052429,0.1825342774391174,0.392006903886795,6138
2160A,112.85,35.5051,20170930,55.68,2899.0,6304.0,1478211.650817366,794820.41038113,732,0.753696084022522,239.041015625,291.1450500488281,92224.28125,0.0011987182078883,85.65543365478516,-4.483378688746598e-06,72.03143310546875,-0.6463096141815186,0.3877392113208771,0.5024969577789307,2231
2161A,112.835,35.4934,20170930,52.96428571428572,2901.0,6302.0,1477238.4337001618,793203.7921604214,709,0.7280129790306091,238.5380096435547,291.1567077636719,92193.6796875,0.0012029770296067,84.99797058105469,-4.446696493687341e-06,71.9089126586914,-0.6209738254547119,0.3799926340579986,0.5203730463981628,2112
2162A,112.8564,35.4883,20170930,53.67857142857143,2902.0,6305.0,1479102.8246756191,792919.3950987338,710,0.7233661413192749,243.07943725585935,291.2274780273437,92340.546875,0.0012117370497435,84.48257446289062,-4.5421693357639015e-06,71.92586517333984,-0.6449679732322693,0.3275284469127655,0.5294637084007263,2959
