station_id,lng,lat,date,PM2_5,row_index,col_index,proj_x,proj_y,dem,w10,d10,t2m,sp,tp,blh,e,r,u10,v10,aod_sat,ndvi
1906A,106.0789,30.8023,20170601,48.08472222,3652,5221,984124.0733,151032.9064,282,0.885013759,308.9163818,290.8631592,97536.82031,0.001389245,150.9994659,-1.20451e-05,75.01079559,-0.6886338,-0.555907249,0.868879318,2918
1907A,106.1031,30.8217,20170601,47.4255618,3649,5224,986003.8426,153573.1651,300,0.888030589,308.4597168,290.8873291,97559.91406,0.001398045,150.5676727,-1.21491e-05,75.05997467,-0.695405066,-0.552277148,0.876248121,2900
1908A,106.1064,30.7856,20170601,49.45391061,3654,5225,986780.9649,149330.9605,285,0.896087289,308.9842834,290.8911133,97568.39063,0.00139715,150.3124695,-1.19645e-05,75.09119415,-0.696582735,-0.563688695,0.880144715,2655
1909A,106.0642,30.7636,20170601,51.33240997,3658,5218,983342.084,146302.6342,284,0.902434289,309.4742432,290.9161072,97565.28125,0.00138268,151.4132996,-1.18652e-05,74.98168182,-0.696636617,-0.57365942,0.878920257,3093
1910A,106.1087,30.8388,20170601,42.04634831,3646,5225,986269.0717,155654.7064,318,0.888748765,308.0556641,290.9064636,97573.95313,0.001402697,150.4662628,-1.22618e-05,75.07325745,-0.699847579,-0.547802567,0.862408996,3119
1911A,106.9222,27.6869,20170601,30.9275766,4150,5356,1103370.845,-206732.1068,869,1.204445839,270.4447021,288.2242737,90735.42188,0.001904941,244.5178833,-1.07473e-05,77.88352966,-1.204409957,-0.009291916,0.71316433,2938
1912A,106.9242,27.7019,20170601,27.95238095,4148,5356,1103341.07,-204955.212,887,1.202354431,270.5683289,288.2044373,90727.65625,0.00191777,244.1181641,-1.07353e-05,77.9752655,-1.202295899,-0.011870167,0.716519594,2940
1913A,106.8906,27.6486,20170601,24.83472222,4156,5350,1101005.373,-211565.8519,873,1.177000761,269.7781067,288.2180176,90586.25781,0.001880351,244.8582306,-1.07223e-05,77.79264069,-1.17699182,0.004612549,0.709870279,3028
1915A,106.9178,27.72,20170601,29.96944444,4145,5355,1102493.731,-202909.8848,854,1.181907177,270.2075806,288.1087646,90537.52344,0.001933497,243.307663,-1.06997e-05,78.14828491,-1.181899548,-0.004227233,0.723858595,3283
1916A,103.7897,25.5035,20170601,35.22957746,4500,4854,837258.136,-492397.3436,1888,1.716951609,194.941391,286.8114014,80383.3125,0.002508642,358.395874,-1.43404e-05,75.14983368,-0.442670286,1.658905029,0.335355341,4422
1917A,103.8,25.5364,20170601,34.69859155,4494,4856,837893.0195,-488483.0636,1877,1.759679437,195.3168945,286.8308411,80416.26563,0.002461457,361.0354614,-1.45502e-05,75.19747925,-0.464819491,1.697178483,0.337081969,2663
1918A,108.7197,34.3956,20170601,60.59470752,3077,5643,1157372.659,607191.4518,463,1.179106951,176.9803619,286.9052429,95692.98438,0.000983151,105.4164658,-7.25398e-06,62.06290436,0.062220652,-1.177464128,0.618010998,4139
1919A,108.6761,34.3181,20170601,64.58591549,3089,5636,1155014.199,597429.3075,388,0.427577376,159.1076965,286.5556335,94540.39844,0.001147953,93.1432724,-6.72714e-06,63.51910782,0.152512148,-0.399452686,0.620392442,2592
1920A,108.7233,34.3617,20170601,67.50702247,3082,5644,1158243.136,603188.0231,409,0.839052856,174.6754913,286.7914124,95240.23438,0.00105034,100.5067444,-7.16199e-06,62.55570984,0.077936374,-0.835425436,0.620607018,2902
1921A,108.7369,34.3164,20170601,66.23809524,3089,5646,1160144.182,597942.7275,383,0.36326772,164.9398956,286.6364746,94605.41406,0.00114498,93.62757111,-7.05726e-06,63.24367142,0.094418459,-0.350782841,0.613609433,2709
1922A,109.0656,35.0994,20170601,35.85632184,2964,5698,1174242.322,695355.2672,961,0.648982406,352.0760803,284.1787109,90082.51563,0.001070753,149.4832916,-7.27995e-06,60.96445465,-0.089524291,-0.642777979,0.545577049,4489
1923A,109.0697,35.0697,20170601,43.21111111,2969,5699,1175094.025,691854.7145,857,0.784514368,350.9170532,284.3713074,90409.49219,0.001036449,147.5519409,-7.33708e-06,60.60102081,-0.123914666,-0.774666309,0.562015951,3927
1924A,108.9344,34.9058,20170601,49.65266106,2995,5677,1166666.552,670657.2077,736,1.135878444,345.3878174,285.2592468,92109.23438,0.000988117,142.802948,-7.76725e-06,59.94162369,-0.286647677,-1.099114656,0.577400208,3158
1925A,108.9589,34.8731,20170601,51.80346821,3000,5681,1169262.785,667041.647,685,1.170345545,346.3882446,285.5673523,92634.26563,0.000979013,143.154129,-7.94811e-06,59.38394928,-0.275528163,-1.137450218,0.591906309,3195
1926A,109.4131,36.6275,20170601,29.30351906,2720,5754,1176024.898,882454.1196,1065,0.513106167,26.9654789,283.0245667,88592.58594,0.000955282,207.8951721,-7.86441e-06,54.13394547,0.232663453,0.457324445,0.430976599,4455
1927A,109.4761,36.6028,20170601,26.54378531,2724,5764,1181567.641,880248.3869,1021,0.542918265,22.19558907,283.1245117,88737.67969,0.000956122,208.0177002,-8.01058e-06,53.97742844,0.205092177,0.502690196,0.435377121,4066
1928A,109.4824,36.5767,20170601,30.72346369,2728,5765,1182542.689,877195.1303,1032,0.552359939,19.38192558,283.0561523,88555.74219,0.0009655,208.5716553,-8.02693e-06,54.06606674,0.183303073,0.521058083,0.439019591,3658
1929A,109.5056,36.6106,20170601,38.42792793,2722,5769,1183818.931,881538.6009,1030,0.550649464,21.92397499,283.20047,88887.74219,0.000950885,207.7160339,-8.08629e-06,53.81389618,0.205593586,0.510828853,0.434011281,3593
1930A,107.1586,34.3708,20170601,43.64899713,3081,5393,1026765.96,586877.5683,593,0.329276055,20.18849945,285.714325,91695.96875,0.001502599,107.7091675,-3.93471e-06,66.00567627,0.113633133,0.309047282,0.546731889,3138
1931A,107.0708,34.3017,20170601,44.9301676,3092,5379,1020409.291,577699.2047,864,0.396368384,19.02463341,283.3543701,87038.75,0.001776829,112.4791336,-3.7588e-06,67.62475586,0.129202336,0.374719411,0.524760962,5824
1932A,107.1906,34.3672,20170601,50.35434174,3081,5398,1029508.115,586781.8682,596,0.305412918,13.86052036,285.8243103,91975.97656,0.001493757,105.6873093,-3.97722e-06,66.20861816,0.073162362,0.296520352,0.529422343,2810
1933A,107.1431,34.3547,20170601,50.70172911,3083,5391,1025702.871,584790.217,597,0.352196127,20.54267883,285.3041382,90914.1875,0.0015573,107.9905853,-3.89104e-06,66.32097626,0.123583898,0.329801649,0.54930532,3349
1934A,107.1186,34.3739,20170601,48.6103352,3080,5387,1023359.263,586831.0355,629,0.357475519,27.64004898,285.7642212,91695.45313,0.001488057,110.3381729,-3.89431e-06,65.56370544,0.165833816,0.316682607,0.537284136,3351
1935A,107.3906,34.3528,20170601,56.48472222,3084,5430,1046527.674,587172.8523,544,0.220629945,206.5397644,285.3908691,92224.72656,0.001495237,91.6646347,-3.52797e-06,68.62831879,-0.098578945,0.197382286,0.555408597,2956
1936A,107.2058,34.3497,20170601,49.42896936,3084,5401,1031046.47,584848.4974,578,0.325266272,8.818524361,285.3563232,91202.61719,0.001570077,103.2266083,-3.94232e-06,66.92357635,0.049863648,0.321421474,0.549201846,3048
1937A,107.2386,34.3622,20170601,50.03760446,3082,5406,1033615.679,586687.8657,591,0.28761375,2.260253668,285.7457886,92072.4375,0.001504506,101.9603806,-4.02169e-06,66.73080444,0.01134264,0.287389994,0.546833992,2701
1938A,109.5293,34.5101,20170601,60.51585014,3058,5773,1223151.306,630658.7146,347,0.977224827,237.3246765,287.3561096,96523.08594,0.001217962,99.54223633,-8.10061e-06,61.990448,-0.822556973,0.527606308,0.601806819,3036
1939A,109.5049,34.5004,20170601,72.50142857,3060,5769,1221284.15,629198.4999,359,0.97453171,238.8558655,287.3674927,96443.86719,0.001197413,98.52627563,-8.01612e-06,61.82299423,-0.834056199,0.504045904,0.604505539,2495
1940A,109.4636,34.493,20170601,70.88997214,3061,5762,1217962.807,627803.409,380,0.931024849,244.3529968,287.4116516,96219.53906,0.001135641,100.0737991,-7.95372e-06,61.3036232,-0.839284897,0.402998924,0.609041452,2922
1941A,109.4266,34.5021,20170601,61.24373259,3060,5756,1214709.031,628430.6458,357,0.879841268,251.7609558,287.5474243,96176.5,0.001069992,102.3084717,-7.94492e-06,60.6456604,-0.835627019,0.275405437,0.605953097,3409
1942A,102.1878,38.5247,20170601,33.28028169,2416,4598,571224.379,1047386.36,1522,0.39669314,66.76177979,283.6272888,83436.13281,0.000315591,303.3875732,-5.57107e-06,33.57984161,0.364504993,0.156529739,0.265895754,1984
1943A,102.1725,38.5339,20170601,28.71587744,2415,4596,569928.9741,1048414.153,1518,0.404886276,65.9061203,283.4888611,83242.04688,0.000321092,305.331665,-5.61574e-06,33.73610687,0.369606078,0.165300488,0.252459645,1597
1944A,102.1708,38.5061,20170601,24.38687151,2419,4595,570040.8105,1045030.142,1551,0.422089845,65.08037567,283.3521118,82952.40625,0.000327484,304.3884888,-5.57649e-06,34.03249359,0.382787198,0.177858934,0.274183244,1713
1945A,98.2908,39.7711,20170601,30.22005571,2217,3975,256624.038,1182636.583,1655,1.00842607,23.74979591,282.2704163,82341.57813,0.000244018,177.3407898,-6.09007e-06,37.75084305,0.406125516,0.923030376,0.206479624,1927
1947A,106.3394,38.817,20170601,45.58882521,2369,5262,895864.0949,1113816.234,1100,0.720886111,137.6966095,283.6262512,88097.01563,0.000344818,155.5193939,-5.85841e-06,39.24173355,0.485234737,-0.533126593,0.367263079,2358
1948A,106.3717,39.0153,20170601,49.59103641,2338,5267,895615.8444,1138099.749,1110,0.68385905,120.7404327,284.3329773,88127.45313,0.000343931,212.1736603,-6.47785e-06,38.18918228,0.587792933,-0.349517733,0.391967505,2036
1949A,106.7704,39.2282,20170601,42.43454039,2304,5331,923769.3521,1167549.166,1094,0.267566115,109.431015,284.7584229,88080.60938,0.000295676,343.7106323,-7.19597e-06,34.00588608,0.252331287,-0.088997483,0.357204139,1771
1950A,106.7096,39.1292,20170601,40.22740113,2319,5322,920454.3854,1155002.116,1092,0.276718527,122.3796692,284.5925903,88332.40625,0.000298734,304.23703,-7.34178e-06,34.87409973,0.233703107,-0.148175567,0.359870613,3127
1951A,84.8861,45.6033,20170601,24.26825843,1284,1830,-714130.5606,1928797.639,382,1.93642354,133.6169434,285.2608643,96302.65625,0.000264259,570.1309814,-9.81697e-06,42.17436981,1.402000308,-1.335713744,0.213667184,1920
1952A,84.8897,45.5828,20170601,21.96296296,1287,1830,-714135.383,1926271.785,354,1.908054829,134.3760223,285.3796997,96513.34375,0.000269908,567.0460815,-9.76535e-06,42.00608826,1.36390388,-1.334331036,0.240162075,2059
1953A,85.1186,45.6886,20170601,33.96398892,1270,1867,-696720.2586,1937530.886,291,1.729465842,129.2556,285.9472961,97494.44531,0.000166066,599.0054932,-8.77541e-06,40.29742432,1.339251518,-1.094283938,0.211915165,2318
1954A,84.8983,44.3336,20170601,34.77683616,1487,1832,-729243.6822,1773902.325,742,1.284570456,33.36539078,282.6404724,92354.38281,0.001037227,132.8213348,-1.28528e-05,55.11009979,0.706464827,1.072860003,0.258401394,2287
1955A,85.6931,46.0872,20170601,28.31534091,1206,1959,-651717.0144,1982218.541,303,1.305851579,108.1486816,285.6183777,97062.57813,0.000109129,620.6276855,-1.02429e-05,38.93966293,1.240910053,-0.40668264,0.212577194,2609
1956A,86.1461,41.7511,20170601,53.63764045,1900,2031,-667879.9408,1450289.766,939,0.644579947,355.1481934,287.0762634,90649.39063,0.000191458,158.2389526,-1.13114e-05,37.72828674,-0.054575365,-0.642265379,0.261760652,1593
1957A,86.2022,41.7192,20170601,52.89481268,1905,2040,-664008.3159,1446024.032,952,0.706175923,351.7924194,287.0703735,90095.1875,0.000143489,182.0660095,-1.02816e-05,36.47826385,-0.100875482,-0.698933899,0.238025546,1615
1958A,86.2381,41.7128,20170601,41.54929577,1906,2046,-661375.6868,1445002.354,979,0.706081092,350.4817505,286.9968262,89745.60156,0.000135102,193.5648041,-9.89858e-06,36.06020355,-0.116819926,-0.696350217,0.235998198,1532
1959A,118.746,36.881,20170601,52.24558824,2679,7247,1918272.628,1059709.41,21,0.866908371,201.2275848,286.0896606,101380.6875,0.000808298,224.8664093,-1.1834e-05,55.32573318,-0.313875586,0.80809176,0.745500684,2412
1960A,118.78,36.864,20170601,52.04333333,2682,7253,1921459.567,1058371.989,22,0.871823311,200.8208008,286.0860901,101342.6953,0.000815353,229.3359985,-1.30122e-05,55.5737381,-0.309877694,0.814893663,0.74447912,2853
1961A,117.541,36.71,20170601,54.36,2706,7055,1827404.856,1016578.603,77,1.092469335,198.5237274,285.657959,100077.5234,0.001075418,183.4550934,-8.91527e-06,59.02105713,-0.347064942,1.035874128,0.781022251,2465
1963A,120.61,36.44,20170601,31.77478754,2750,7546,2079331.135,1045845.212,75,0.481741548,185.6659241,285.1216125,101136.9844,0.00105534,307.5242004,-3.86657e-05,66.06706238,-0.04755991,0.479388118,0.604243159,3985
1964A,120.47,36.39,20170601,28.07303371,2758,7523,2069773.36,1037035.314,27,0.565185785,191.195816,285.1802063,101237.9688,0.000992653,296.0322571,-3.24286e-05,65.80377197,-0.109734781,0.554430544,0.64891392,2249
1967A,120.008,36.283,20170601,38.38483146,2775,7449,2036314.836,1014846.623,10,0.620691001,190.2990265,285.3343811,101428.4688,0.000899788,241.872345,-1.35545e-05,64.02494049,-0.110967264,0.610691071,0.675942242,2183
1968A,120.014,36.253,20170601,33.08732394,2780,7450,2037707.765,1011454.822,21,0.618620932,187.4125977,285.3928223,101417.9297,0.000895404,245.4938202,-1.51989e-05,64.22150421,-0.079807974,0.613451302,0.676147103,3162
1969A,120.537,36.865,20170601,33.85582822,2682,7534,2060299.431,1094089.982,57,0.381477177,211.9386902,284.4803467,100774.1094,0.00108989,264.4487305,-7.3596e-06,65.02375793,-0.20180048,0.323730439,0.638130546,2453
1970A,120.515,36.885,20170601,39.55890805,2678,7530,2057941.784,1095973.152,65,0.381221592,210.7970581,284.4913635,100726.5938,0.001085405,267.6190796,-7.60387e-06,64.93920135,-0.19517982,0.327467173,0.650446296,2918
1971A,119.952,36.792,20170601,32.28248588,2693,7440,2016357.371,1073392.484,56,0.725837588,226.8506317,285.0223999,101208.0703,0.000872484,248.8716888,-7.99817e-06,63.21492386,-0.529539764,0.496415019,0.672168195,2458
1972A,119.976,36.799,20170601,34.60057471,2692,7444,2018041.431,1074706.747,63,0.709809124,226.9320679,284.9526062,101131.1172,0.000885525,249.1580505,-7.83441e-06,63.59031296,-0.518535554,0.484716296,0.659083128,2856
1973A,120.747,37.825,20170601,31.43079096,2528,7568,2046662.917,1211081.216,6,0.861073196,181.3109436,285.5254211,101167.8125,0.000681089,472.4484863,-7.78312e-05,60.97776794,-0.01969859,0.860847831,0.63664639,2532
1974A,120.773,37.809,20170601,28.17908309,2531,7572,2049186.289,1209745.122,19,0.8466748,0.03956585,285.5157471,101169.8203,0.000693343,468.5272217,-7.63137e-05,61.16248322,0.000536061,0.846674621,0.637932777,2151
1975A,120.399,37.374,20170601,28.94929577,2600,7512,2033627.073,1150916.938,63,0.834623277,210.302597,284.6075745,100238.6563,0.00080018,326.9888306,-1.93477e-05,63.77984238,-0.421111912,0.720597506,0.653290629,2927
1976A,120.394,37.364,20170601,30.69662921,2602,7511,2033545.987,1149639.666,75,0.826941431,210.5200043,284.61203,100253.1016,0.000805083,325.6167908,-1.87553e-05,63.81868362,-0.419942141,0.712376833,0.646867514,3377
1977A,119.941,37.177,20170601,28.97706422,2632,7439,2003759.669,1118374.393,49,1.191324711,221.9379883,285.651947,101093.3047,0.000755185,332.3521729,-3.03561e-05,61.18584824,-0.79617399,0.88620621,0.678074837,2666
1978A,119.959,37.18,20170601,36.77761628,2631,7441,2005083.073,1119093.992,58,1.18651855,221.6113129,285.6207581,101059.1016,0.000754719,331.9237366,-2.90607e-05,61.2922821,-0.787916958,0.887137592,0.678234279,2306
1979A,122.471,37.154,20170601,20.93626062,2635,7843,2202719.754,1169839.44,11,0.85059315,86.4906311,284.7306213,101133.1484,0.000863693,432.5138855,-5.31604e-05,68.90348053,0.848995745,0.052104175,0.560306191,2480
1980A,122.41,37.161,20170601,18.70396601,2634,7834,2197722.335,1169290.105,27,0.750730753,81.57907104,284.5595398,101011.3281,0.000867269,413.0947571,-4.38782e-05,68.79725647,0.742632449,0.109971464,0.569379807,2367
1981A,122.038,37.197,20170601,22.64730878,2629,7774,2167470.456,1165229.381,49,0.486324281,53.66136932,284.2849426,101081.7891,0.000929517,339.3569946,-1.14569e-05,68.07839966,0.391740322,0.288185418,0.582678914,2062
1982A,122.019,37.187,20170601,19.37711864,2630,7771,2166315.478,1163642.351,44,0.473622024,53.17795181,284.2929993,101128.4219,0.00092996,337.01474,-1.10024e-05,68.05549622,0.379127055,0.283867031,0.57832551,2930
1983A,121.531,36.913,20170601,20.8988604,2674,7693,2137020.943,1120939.008,24,0.297029167,103.4968414,284.7035522,101225.7266,0.000956236,348.9638977,-3.36368e-05,68.25534058,0.288829744,-0.069308795,0.585755289,2189
1984A,121.544,36.907,20170601,18.6504298,2675,7695,2138236.688,1120520.469,27,0.306060523,104.4561081,284.7194519,101210.6094,0.000953183,353.0021362,-3.55043e-05,68.22831726,0.29637447,-0.076388501,0.600116432,2400
1985A,120.636,31.155,20170601,39.32271468,3595,7550,2245392.004,432143.7455,4,1.490454435,270.9126587,289.3637085,101641.1797,0.001800512,329.4098206,-5.48224e-05,72.49164581,-1.490266442,-0.023670746,0.704465568,3136
1986A,120.635,31.17,20170601,41.06571429,3593,7550,2244844.685,433850.3587,5,1.482085824,270.870697,289.3474731,101636.8281,0.001796414,329.5151978,-5.46027e-05,72.47696686,-1.481915712,-0.022452137,0.71391201,2860
1987A,120.658,31.172,20170601,40.59217877,3593,7553,2246751.198,434606.6395,3,1.449633479,270.976532,289.3094177,101645.375,0.001796157,325.6022034,-5.13207e-05,72.56830597,-1.449424028,-0.024638103,0.711487293,2829
1988A,120.953,31.388,20170601,37.71892655,3558,7600,2265250.898,466282.3172,7,1.137174726,267.0893555,288.7775879,101679.2344,0.001807365,312.8594055,-2.10617e-05,73.59786987,-1.135705113,0.057795018,0.700797856,2947
1989A,120.999,31.381,20170601,37.6265625,3559,7608,2269390.478,466536.8355,3,1.132111192,266.75,288.8069153,101670.4453,0.001812175,313.7701111,-1.99695e-05,73.81433105,-1.130287528,0.064232931,0.707275391,2700
1991A,120.721,31.671,20170601,43.43968254,3513,7563,2236717.59,493618.6458,59,1.096853256,263.1172485,288.5152588,101607.6484,0.002022156,309.8349915,-2.22294e-05,72.27472687,-1.088943124,0.131491572,0.71767801,5574
1992A,120.734,31.656,20170601,43.63128492,3515,7565,2238286.361,492182.7686,24,1.093646288,263.1853638,288.5234375,101611.2109,0.002017042,310.2623901,-2.2153e-05,72.33341217,-1.085914373,0.129815906,0.711922705,4160
1993A,120.526,31.874,20170601,37.58333333,3480,7532,2213909.63,512655.844,8,1.152732015,262.2667847,288.5232239,101641.5547,0.00200645,299.4348145,-2.33448e-05,71.54403687,-1.142241716,0.155161068,0.728489876,3382
1994A,120.55,31.882,20170601,44.14265537,3479,7536,2215698.047,514121.6201,7,1.1661762,262.4104004,288.5354919,101646.7578,0.002006166,300.3103027,-2.31804e-05,71.63387299,-1.155953407,0.154073492,0.725712061,2849
1995A,121.115,31.453,20170601,37.25837989,3548,7626,2277018.111,477519.3662,6,1.148671865,265.252594,288.8684692,101664.4766,0.001869651,328.8388977,-2.55006e-05,74.20243073,-1.144726872,0.095117867,0.694634199,2673
1996A,121.14,31.422,20170601,36.98680352,3553,7630,2280119.755,474526.4237,3,1.146115661,265.4116211,288.8692627,101663.2188,0.001866136,328.5057983,-2.6152e-05,74.34291077,-1.142438531,0.091735512,0.685276031,3909
1997A,119.146,31.955,20170601,48.35190616,3467,7311,2094352.926,491784.1327,21,1.131390333,263.0299072,288.182251,101239.3984,0.002315211,245.5321808,-1.83031e-05,69.56578064,-1.123023152,0.137343347,0.777030408,3367
1998A,119.18,31.955,20170601,40.82033426,3467,7317,2097242.258,492509.33,18,1.116225839,263.0058594,288.173584,101250.7188,0.002309939,245.8154907,-1.82775e-05,69.60277557,-1.107913852,0.135967433,0.763398349,2898
1999A,120.268,31.92,20170601,54.32535211,3473,7491,2190631.412,512193.2863,9,1.049233079,260.4625854,288.3274841,101629.9531,0.002059278,282.5405884,-2.27705e-05,70.63465881,-1.034723043,0.173891678,0.74609983,2348
2000A,120.237,31.909,20170601,53.80617978,3475,7486,2188337.525,510229.7859,4,1.051629782,260.4096985,288.3249512,101628.1719,0.002050892,281.309906,-2.28259e-05,70.53587341,-1.036925197,0.175246224,0.749362946,3505
2001A,120.302,31.92,20170601,56.37743733,3473,7496,2193513.676,512951.7971,5,1.046705961,260.4523926,288.3370056,101629.8203,0.002056117,284.5577698,-2.28534e-05,70.74123383,-1.03219986,0.173656955,0.743012309,2689
2002A,119.818,31.354,20170601,47.49582173,3563,7419,2169365.122,436744.0927,8,1.484939218,258.0192871,289.3616028,101354.0156,0.002016003,319.4496765,-6.25229e-05,71.55879211,-1.452581286,0.308305174,0.745851994,2767
2003A,119.794,31.371,20170601,48.33333333,3561,7415,2166805.162,438180.2523,1,1.432892442,257.9572754,289.2860107,101386.2188,0.002004848,312.0127258,-5.81421e-05,71.57782745,-1.40134573,0.299016446,0.740708411,2835
2004A,119.579,31.751,20170601,40.41620112,3500,7381,2137170.674,477453.741,7,1.135902643,262.5191956,288.5517273,101615.7422,0.002010187,262.2275391,-2.99028e-05,69.46572876,-1.126228213,0.14793545,0.760685444,2847
2005A,119.579,31.737,20170601,43.87361111,3502,7381,2137585.045,475831.9158,7,1.140962839,262.5109863,288.556366,101615.8828,0.001997268,262.714447,-3.03991e-05,69.50246429,-1.131224036,0.148756579,0.757739007,2625
2006A,119.46,31.4,20170601,41.13091922,3556,7362,2137372.556,434220.0226,21,1.202006817,261.5230103,288.8313599,101578.8984,0.001886343,251.8521729,-2.40883e-05,71.03779602,-1.188867688,0.177240431,0.75641042,3791
2007A,119.438,31.317,20170601,41.8005618,3569,7358,2137929.692,424135.2644,19,1.193521738,261.0742188,288.7021179,101252.5625,0.001873031,247.5405731,-2.04754e-05,71.48733521,-1.179060578,0.185230106,0.769857705,3573
2008A,121.173,31.896,20170601,35.22303207,3477,7636,2268015.755,529952.9627,6,1.146961451,261.8303833,288.6109009,101705.7188,0.001996979,340.2286682,-3.29384e-05,74.13921356,-1.135314941,0.163035393,0.676090777,2852
2009A,121.1518,31.89708,20170601,35.28041543,3477,7632,2266188.295,529588.4634,5,1.16392684,262.1202393,288.6333008,101710.1016,0.001997298,338.4962158,-3.32408e-05,74.05730438,-1.15293026,0.159616619,0.676906824,3260
2010A,119.7183,30.2366,20170601,32.08100559,3742,7403,2193985.805,305560.443,44,0.67244333,320.7337952,289.1682434,99763.38281,0.002783078,206.3201447,-1.01556e-05,75.56233978,-0.425643414,-0.520583987,0.699158251,2634
2011A,119.6942,30.2311,20170601,36.65868263,3743,7399,2192054.648,304388.8823,60,0.660592973,320.5175171,289.1073303,99573.25781,0.002803886,203.4999084,-9.9256e-06,75.63575745,-0.420069784,-0.509827852,0.703976393,3723
2013A,119.946,30.049,20170601,31.72916667,3772,7439,2219365.401,289073.9742,14,0.626450121,309.6399536,289.4871216,100054.5703,0.002785187,210.4428864,-1.15656e-05,74.15386963,-0.482436299,-0.399618506,0.694573581,3362
2014A,120.091,29.305,20170601,32.27683616,3891,7463,2254295.032,206896.5633,75,0.737074077,299.9815674,290.2668152,99862.5625,0.002012749,257.0974121,-1.11376e-05,71.07883453,-0.63846606,-0.368292391,0.624889493,2909
2015A,120.04,29.334,20170601,33.41340782,3887,7454,2248945.915,209054.9511,79,0.730431855,306.7442627,290.3661194,100147.7109,0.002084197,252.8818817,-1.13591e-05,71.08288574,-0.585333467,-0.436938643,0.627880335,2648
2018A,121.989,39.625,20170601,30.40555556,2240,7766,2083519.771,1448477.073,121,0.23139587,257.2958679,282.3086548,100666.1953,0.000669331,267.568512,-1.1178e-05,60.92406845,-0.225728974,0.050896782,0.608800173,3248
2019A,122.011,39.617,20170601,32.03191489,2241,7770,2085439.957,1448004.9,92,0.207656801,259.9527588,282.2541809,100642.1641,0.000671917,264.8847961,-1.10987e-05,61.00244141,-0.204470724,0.036236256,0.614898324,2389
2031A,113.1817,27.9958,20170601,39.6686747,4101,6357,1670498.489,-82338.52277,64,0.755009055,343.4105225,291.2310181,100615.6719,0.002723373,223.0370941,-1.61304e-05,72.54686737,-0.21562539,-0.723563671,0.762653053,4528
2054A,114.1044,32.1078,20170601,50.29519774,3443,6505,1659795.998,413303.0189,84,0.342128307,245.9837952,288.0976257,100634.9063,0.001848727,215.9733887,-1.50819e-05,71.77636719,-0.312505662,0.139255166,0.838692904,3092
2064A,114.0122,32.1403,20170601,44.81843575,3438,6490,1651137.98,415567.3379,100,0.314103663,245.0543671,288.0062866,100430.4844,0.001839447,215.7365723,-1.65271e-05,72.26110077,-0.284796,0.1324853,0.837379336,3710
2065A,114.0681,32.1342,20170601,48.12083333,3439,6499,1656072.51,415791.4722,86,0.33098039,244.0778809,288.04776,100527.9141,0.001839149,215.3658295,-1.57024e-05,71.78760529,-0.297675401,0.144697547,0.840458155,2648
2066A,114.0614,32.1383,20170601,51.8125,3438,6498,1655403.309,416160.2028,89,0.328555495,243.3849182,288.0372925,100509.375,0.00183664,215.1823273,-1.58265e-05,71.75837708,-0.293735743,0.147200644,0.840706825,2785
2067A,114.6613,33.6128,20170601,51.95903955,3202,6594,1671648.828,599821.676,49,0.744743466,236.741806,288.1369019,101074.7188,0.001573164,198.3740997,-1.23834e-05,62.62329865,-0.622748315,0.408445001,0.877117038,2463
2068A,114.6758,33.6347,20170601,49.04929577,3199,6596,1672341.262,602649.555,49,0.748358071,236.5259247,288.1223145,101065.2266,0.001586124,198.0141907,-1.23871e-05,62.57056808,-0.624219954,0.412782282,0.87323755,3095
2069A,114.6546,33.5979,20170601,50.46760563,3204,6593,1671442.824,597951.633,49,0.742731571,236.9082794,288.1467896,101082.1563,0.001565866,198.5998993,-1.23796e-05,62.65990829,-0.622246921,0.40553543,0.873512506,2865
2070A,114.6369,33.6406,20170601,53.37290503,3198,6590,1668938.278,602683.5832,51,0.739221036,235.8690338,288.1241455,101059.7109,0.001560205,198.2514496,-1.24174e-05,62.544384,-0.611883581,0.414784551,0.870157361,2970
2074A,117.6569,24.5157,20170601,27.33613445,4658,7073,2168256.488,-393867.4781,14,0.621001422,248.913269,293.8982544,100310.4141,0.002129103,191.2363129,-1.00656e-05,77.4164505,-0.579409301,0.223444968,0.43692854,2568
2075A,117.6336,24.4674,20170601,27.59357542,4665,7069,2167348.216,-399847.8234,48,0.607177198,243.053009,293.5982971,99639.15625,0.002187408,195.939743,-1.14019e-05,77.71063995,-0.541244745,0.275169551,0.421488822,5669
2160A,112.85,35.5051,20170601,58.35552408,2899,6304,1478211.651,794820.4104,732,0.480250508,251.0019531,284.1273499,92393.85156,0.00100591,171.7619171,-6.0896e-06,59.91003418,-0.45408538,0.156355411,0.656301141,2082
2161A,112.835,35.4934,20170601,59.60277778,2901,6302,1477238.434,793203.7922,709,0.456651896,250.0981445,284.1417236,92362.33594,0.00100555,171.1280212,-6.06758e-06,59.78850555,-0.429373711,0.155464351,0.656714261,2156
2162A,112.8564,35.4883,20170601,59.66573816,2902,6305,1479102.825,792919.3951,710,0.467280239,258.1205139,284.2034912,92513.29688,0.001013652,170.318634,-6.13769e-06,59.82877731,-0.457268506,0.096209839,0.676228344,2363
2163A,112.8664,35.4894,20170601,56.08169014,2902,6307,1479897.967,793200.7394,726,0.483200043,261.715271,284.2384949,92617.13281,0.001016469,170.1770172,-6.18311e-06,59.89573288,-0.47815454,0.069645554,0.665664554,2519
