weight_dem,weight_w10,weight_d10,weight_t2m,weight_aod_sat,weight_tp,bias,Pred_PM2_5,id
-19.08691,-4.7061353,-0.5539428,28.383854,-7.030533,-23.470634,55.406204,62.629475,1037
-19.934439,-2.1889048,-0.547676,28.588417,-7.201822,-28.571661,54.259857,59.80895,264
-13.252681,5.395939,-0.31851038,9.289948,30.90884,-13.847114,29.721922,54.209908,939
-5.4036527,5.939115,-0.10049565,1.5366067,56.889114,9.587231,-3.7905858,34.801258,202
-9.01508,6.9054866,-0.094512954,-9.175985,76.12409,-0.5442978,-0.3007448,47.576374,762
-8.602733,4.7485666,-0.07806575,-2.1936517,66.314415,1.6496335,-0.7424719,49.362743,1329
-8.362757,5.9439206,-0.037357643,-6.5595317,75.66518,1.0187348,-5.7874126,47.49169,30
-3.8729029,2.6697779,-0.27124846,13.083734,43.12554,2.8239112,5.601773,24.705233,1201
-19.347042,-10.759589,-0.5542571,37.729107,9.344326,-18.076921,47.35102,57.387825,562
-8.286885,-3.3063345,-0.650454,0.3933682,63.58736,-45.04555,16.125425,26.93885,608
-11.502137,4.7264385,-0.25438824,3.0081837,41.570557,-8.018043,23.60036,53.91165,485
-9.477949,-0.29476032,-0.16613516,14.02182,37.70168,2.235211,11.015778,49.26426,0
-22.300577,-7.2536654,-0.5645678,42.509,9.909428,-29.808933,46.409176,67.20407,558
-14.602775,-6.8294296,-0.43067545,25.424742,8.55032,-8.167736,41.077774,59.27082,62
-4.94743,-1.7329757,-0.34543705,12.737796,14.474456,12.699801,9.683219,31.726685,717
-17.791779,3.355437,-0.4546571,26.851624,9.387524,-27.100363,37.867023,51.0065,1089
-1.9584584,-4.541555,-0.27172333,-0.818199,46.09546,16.722803,0.7130041,34.36154,1139
-10.809649,7.886779,-0.2426689,10.140611,44.492638,-18.451115,18.925749,49.97185,227
-3.8133426,3.8696446,-0.116006896,4.954477,50.192184,4.608241,0.76363564,31.61953,208
-13.664932,1.7389914,-0.4140118,26.478878,6.8139267,-11.668771,28.881187,47.547607,667
-17.180902,-10.208056,-0.5103473,33.37423,8.126846,-13.351154,45.777786,66.2543,24
-19.659323,-1.6374636,-0.34697524,46.20073,39.94072,-22.541937,15.963128,43.5714,732
-18.170572,4.522437,-0.28905392,44.18833,35.884277,-23.651794,12.552192,45.09533,741
-11.068235,12.381708,-0.18657513,-28.618532,78.17249,6.6232386,-2.098128,31.511372,573
-6.3676963,3.0967262,-0.28909189,17.807228,23.386564,0.7756965,10.66592,47.57258,705
-1.1706821,-5.041258,-0.24875331,-1.8209356,53.78268,13.24816,0.17062235,28.464039,516
-17.802734,2.2714584,-0.4771325,28.40447,7.797825,-24.873014,36.71612,50.211426,1077
-11.37952,11.990276,-0.23757173,-28.972607,74.34092,5.214334,0.43914628,29.483387,584
-2.2529633,-4.5069575,-0.23518683,1.0893437,50.74989,10.998609,0.8376761,35.159237,294
-15.224437,4.0318136,-0.38877153,16.107145,16.255417,-17.38796,37.252865,54.03781,968
-21.364813,-2.9723167,-0.5682435,34.341057,-5.5217705,-32.80346,53.271873,62.13794,1386
-5.5837636,7.081579,-0.09344313,2.389009,60.62337,-2.8552744,-0.6324829,40.51519,198
-1.9266919,1.1344576,-0.24114016,10.736924,51.39836,2.1667087,4.3910737,17.670307,1219
-6.265502,-11.202446,-0.744104,10.760573,69.83795,-66.83698,20.104898,20.32289,908
9.647578,-10.211871,-0.0036203417,2.5993445,55.813587,7.4164324,18.226044,29.905506,1350
-6.780681,8.037651,-0.1029116,1.0196955,63.994938,-10.801688,2.6127467,46.273033,806
-13.758928,-6.4095535,-0.30521402,33.72521,28.967451,-3.343956,20.68918,39.01659,549
-10.13192,5.849123,-0.39940342,-20.611662,67.65101,-14.864927,9.244525,28.478642,106
-2.362378,-4.195117,-0.28485644,-0.007742399,41.598015,17.37048,1.6757635,35.75084,1152
-10.321958,0.5917566,-0.37009305,24.500868,3.154778,-1.1174529,24.041338,44.251736,281
-7.3128185,7.318912,-0.0861364,-3.924282,71.30351,-4.5600815,-1.6603352,44.921047,178
-6.3876762,6.958582,-0.09304152,-1.7747722,65.19796,8.741286,-6.6365604,36.267365,125
22.24838,-75.78447,-0.6114002,34.363407,166.95193,-122.60254,30.294329,66.78288,1317
-9.354354,4.3882976,-0.14584886,-2.9416192,61.143047,0.3444034,7.7693377,51.398888,472
-17.245398,2.897755,-0.44310445,22.263168,6.1342015,-23.320498,42.97512,54.17783,823
-5.7994795,-2.1801481,-0.3329761,15.129506,9.905737,13.775303,14.118225,37.898994,1116
-18.463327,-9.151284,-0.5528095,32.854004,-1.1564212,-17.52032,52.777225,66.32276,66
-3.5821807,-2.1171598,-0.3249216,6.347137,25.708443,14.547518,6.4049993,29.62495,370
-21.44534,-3.006909,-0.56827253,34.704796,-5.1140776,-32.973667,53.004467,62.088387,631
-9.540976,0.6970986,-0.16168621,11.079091,41.046417,2.4059112,10.380664,51.292736,54
-22.056585,-0.66816837,-0.46995643,45.09037,24.010336,-32.206093,31.167402,62.136635,402
-9.494718,0.08704846,-0.35766947,23.390291,4.2528486,1.5150247,22.305197,44.10536,427
-8.675179,6.9120355,-0.25755513,26.25564,19.151775,-5.9632645,13.230483,44.980797,707
-6.7378917,2.9516776,-0.29084632,18.624966,19.994413,0.6821488,11.327237,45.542496,1165
-7.2430325,5.326166,-0.22017442,13.616321,38.156948,-13.703243,13.775709,38.465084,1010
-12.458624,5.486979,-0.28849515,6.0841985,36.980656,-12.023062,26.78768,55.221115,1375
-17.571938,-3.1165566,-0.50353736,23.466288,-1.8227041,-18.230904,51.24073,60.591133,1041
-6.7597456,7.540172,-0.08518051,-1.4143099,68.470955,-5.078369,-1.615452,45.427444,1372
-9.387211,12.632317,-0.07261459,-24.137342,91.181725,13.413956,-14.2967415,24.406567,782
-8.917078,0.17377025,-0.3360418,22.192688,8.907791,0.8222865,20.683008,43.897762,998
-6.7973104,5.829801,-0.26576725,21.586582,31.74059,-4.348921,10.868002,42.064774,1185
-7.5187855,7.601798,-0.10024405,-3.3289118,68.80338,-7.9780917,1.750873,45.641254,159
-15.258737,4.271385,-0.40134463,24.369526,16.116611,-21.560144,30.565544,48.14674,273
-20.14725,1.7848043,-0.5220419,31.710325,4.2476425,-31.080305,41.874077,50.776066,1069
-6.47671,10.756587,0.053356834,35.89119,21.6227,-5.821966,13.321272,38.707096,412
10.738258,-21.252047,-0.24332933,-2.206399,86.33292,-20.536882,16.628168,17.24311,1247
-11.223053,1.0999631,-0.08646493,37.980556,38.31914,-6.5568423,6.953159,30.755108,443
-22.29539,-3.1999412,-0.5478069,40.332806,4.8462825,-34.19769,46.716633,61.25647,654
-5.5184994,2.5421972,-0.2920143,15.619182,26.866608,2.5511813,9.396158,47.624702,691
-9.108487,2.9068296,-0.31411654,23.116936,8.568685,-2.8206027,15.524556,39.202927,712
-3.6403346,1.2680305,-0.17717583,4.7625275,48.620792,-4.8932405,6.8689857,26.250935,982
22.24683,-75.68308,-0.6102217,34.208214,166.80133,-122.31955,30.277666,54.59146,1318
-5.8238134,-2.1596818,-0.33330986,15.219668,9.744849,13.725663,14.203326,38.020042,1117
-3.31166,1.0053961,-0.15040278,5.4659634,47.094616,0.16161802,4.2789135,27.05114,239
-10.467038,11.981503,-0.13863648,-26.928387,81.23247,5.773,-3.9222646,31.37181,453
-9.729733,12.902291,-0.090493895,-25.04658,88.27831,14.810119,-12.903562,24.069626,780
-12.085687,4.8701406,-0.275729,4.834951,38.381516,-9.858775,25.798052,55.357033,482
-8.274136,-3.318449,-0.64925647,0.33855614,63.63065,-45.06444,16.134916,26.861282,606
-1.4282547,-4.926486,-0.25216085,-1.6440426,53.40601,13.447318,0.1557507,27.831635,520
-7.348844,5.400595,-0.27395603,21.670862,26.634064,-3.3698697,11.6253805,49.729465,1172
-9.002653,6.672464,-0.090875655,-8.233381,75.67629,0.39793822,-1.4187194,48.317757,504
-7.3849363,7.639838,-0.09934534,-2.6555955,68.200676,-8.265642,1.6540341,45.691013,174
-11.183557,10.313867,-0.26818305,-26.888323,72.13569,0.23446661,3.0925179,28.783909,878
-11.414147,11.969934,-0.24099869,-28.94189,74.1519,5.076396,0.5770022,30.241436,588
-19.891273,1.5339729,-0.51648486,29.79262,0.92687905,-31.431078,45.69248,55.242397,1051
-12.74725,7.4891057,-0.28769276,14.302541,34.616924,-19.194891,23.434277,50.790318,964
-21.32068,-6.2349358,-0.5886009,35.986305,-6.454379,-29.706306,55.896774,58.407143,832
-7.3009815,-7.769465,-0.731509,8.025455,66.809235,-58.252316,18.195282,24.498213,902
-7.5568895,7.640953,-0.10328055,-3.178589,68.36948,-8.553558,2.3302896,46.049046,161
-10.228789,0.48322988,-0.37040797,24.45607,2.7152278,-0.5448065,23.93627,44.06244,287
-6.4572234,7.2463617,-0.08705706,-1.1594338,67.559784,-1.7017612,-3.1073086,43.691643,167
-6.501423,7.7954144,-0.090323076,0.42009616,65.67172,-7.47866,0.060456473,44.412697,802
-15.1952305,4.347838,-0.39924654,24.218739,16.411203,-21.527716,30.405468,48.199795,275
-17.838531,3.310767,-0.45624954,26.976757,9.251984,-27.189554,37.948982,51.05617,1087
-8.6146345,8.369325,-0.17117465,2.213511,58.63593,-15.882051,11.748762,47.577038,955
-1.9857969,-4.6895766,-0.23425949,0.333105,52.92697,10.381693,0.6392435,31.449558,319
-8.374061,7.3452654,-0.12114536,-5.7222276,69.25477,-7.860393,5.0841675,48.131485,181
-13.761953,0.26501727,-0.4385004,26.555613,-0.70638984,-9.534653,30.732754,40.219234,1090
-2.220554,2.131246,-0.22928135,12.489954,51.870453,0.02887658,5.367346,11.248022,1241
-20.126474,-10.243412,-0.54253554,40.54226,15.109516,-19.967066,43.216927,59.626957,67
-10.787231,5.958718,-0.28869593,18.57419,31.186806,-17.848022,19.886194,37.60026,630
-18.459381,2.0881276,-0.4762101,25.097193,1.8530821,-26.756834,45.79829,54.056416,1048
21.407213,-60.783634,-0.44047087,16.368492,143.68939,-87.04965,27.353298,4.338135,1320
-2.2109954,2.106067,-0.22927032,12.450733,51.91385,0.067204155,5.336587,11.214448,1240
-15.275531,8.446867,-0.14918318,44.786457,32.639507,-16.72532,6.188569,28.650013,1272
20.771126,-54.64518,-0.40165263,10.431415,136.81944,-71.10669,25.080141,39.49572,416
-5.1961985,14.005817,-0.010899857,33.917484,11.481162,-5.5895567,22.636257,42.736797,404
-8.627203,7.7272797,-0.06754082,-11.768266,81.00589,-0.5831614,-3.8882177,40.188786,499
-5.287689,-1.933588,-0.26624337,11.900702,31.298635,3.222084,10.962377,36.522686,1016
11.13105,-23.382545,-0.26505372,0.82036185,90.99012,-26.687677,15.9141245,19.129995,384
-7.6509295,1.1556693,-0.33702838,20.235752,6.7028637,3.583372,14.70421,36.798904,349
-3.017166,-4.0201836,-0.3018589,1.8787539,35.497894,17.807425,3.2622783,37.744305,684
6.0024195,-11.153713,-0.23419939,-0.4975977,71.97023,-10.392566,13.174475,15.688544,1250
-16.435488,5.4253016,-0.33462596,36.04302,20.8703,-22.58219,20.152449,42.630363,1252
-11.095287,12.405388,-0.18903463,-28.695698,78.01508,6.6982284,-2.0264032,31.08601,575
-1.533266,-0.8399667,-0.26204878,5.6433315,50.801353,7.3294315,3.0008981,19.91888,1226
-8.903488,9.596415,-0.080249,-20.777763,81.30749,1.5029871,-4.85329,27.88566,883
-19.581928,-1.5859275,-0.34370142,46.161747,40.172817,-22.321617,15.611327,43.436424,731
-9.240085,14.5322075,-0.034223955,40.522636,13.537248,-12.195142,16.810936,33.53722,1279
-7.404673,7.6889577,-0.10168363,-2.4605355,67.81213,-8.725297,2.0754468,45.853874,1337
-6.153737,7.0626874,-0.088570155,-0.56039983,65.69361,1.1028663,-3.8940673,41.715614,787
-22.411232,-3.7143664,-0.5423164,41.869152,8.186417,-33.664143,44.944874,64.98223,843
-2.573531,1.1443434,-0.26206735,9.548625,47.086914,5.2956853,3.886702,23.17052,697
-7.5969605,0.76975316,-0.34383255,20.473293,4.3328133,4.5533442,15.7579365,36.75325,357
-9.414351,0.029514955,-0.3572316,23.260519,4.3111196,1.8752578,22.100885,44.139816,425
-22.289967,-3.1909003,-0.54808766,40.272465,4.723445,-34.20528,46.789658,61.17713,653
-17.661945,5.108285,-0.2736436,43.54167,34.910957,-22.715967,11.89765,37.082462,735
-5.9020715,1.2348621,-0.30791965,15.666441,19.929676,4.5943503,10.075556,43.412857,701
-2.2499783,-4.5286427,-0.23641838,1.0525051,50.66411,11.176815,0.813542,34.54012,293
-10.963902,5.8580885,-0.29388896,18.946999,30.232124,-17.797869,20.336584,40.741135,628
-13.554998,5.3968506,-0.35168,21.796194,22.531893,-19.6154,26.040342,46.43351,1062
-9.090716,0.9372656,-0.32187364,22.303984,11.851139,-2.1273415,20.637094,43.221664,1025
-8.991516,6.9387083,-0.08411725,-9.093878,77.711395,0.39202926,-2.6720078,47.938095,1394
-2.6330516,-2.3721552,-0.19454917,3.439512,49.924965,1.115348,3.9384382,22.838171,510
-8.237762,-3.4662735,-0.65204364,0.60850346,63.719822,-45.511364,16.196707,26.403038,607
-6.148603,11.018567,0.058064666,35.53784,20.693924,-5.421669,13.940505,39.9568,1366
-19.545143,1.6341931,-0.4971,34.028107,9.148778,-28.704683,36.62188,52.186436,1259
21.761734,-65.92684,-0.49906316,21.43038,152.47176,-98.19148,28.351536,27.392206,756
-11.304414,-0.35537636,-0.40576035,25.401669,-4.4329443,-0.93400615,27.665558,40.658348,672
2.0401645,6.921211,-0.0067276666,16.357944,25.134731,6.6017013,23.928085,34.349895,1285
-3.4212,1.8855767,-0.1457152,5.47823,48.11802,0.022434514,4.0311775,26.346077,989
-2.0827007,-1.4868617,-0.28836936,1.4196534,44.289795,12.063433,3.5080233,29.99526,1211
22.264536,-75.86832,-0.6121163,34.446114,167.06302,-122.77889,30.315502,58.42062,1316
-12.288932,7.2082214,-0.27653837,9.946139,38.948177,-16.87091,23.486086,51.948517,935
-6.210653,10.949206,0.057235032,35.600273,20.9159,-5.4858913,13.799103,40.240097,413
-17.350296,3.7878892,-0.43706438,24.821218,10.083565,-25.640646,38.014694,50.49676,818
-2.9215963,6.954158,0.092267655,28.151575,26.918936,1.7201327,13.068437,34.952286,857
-19.224895,2.1305237,-0.5002325,29.711016,5.0848846,-29.668629,41.222702,53.098,1073
-6.4276137,7.35678,-0.0866421,-0.8453916,67.19233,-2.8358092,-2.5016153,44.13917,165
-17.218233,2.8618636,-0.44316694,22.153849,6.096346,-23.193985,43.059574,54.066475,822
-12.464514,1.9918172,-0.38536122,27.223448,2.342386,-10.823295,26.287567,41.472027,1177
-9.594961,0.019377163,-0.36394116,23.630474,2.9116192,1.9747113,22.62256,43.86851,424
-13.897938,11.348327,-0.13276727,43.921688,22.479517,-16.610645,9.599077,35.22984,1267
-3.2235305,0.16471417,-0.1618502,5.302377,45.86787,0.19665532,5.1365914,25.729382,975
-9.277293,8.291178,-0.2204679,10.937917,48.047848,-21.594215,15.415914,45.421455,970
-7.6331735,4.4894485,-0.28190494,21.244938,21.025751,-2.4761655,12.259917,46.97789,1188
-11.297569,8.19521,-0.24423595,31.024355,13.066913,-12.020033,14.060449,37.507095,1157
-2.2294786,-4.582569,-0.23979323,0.92840075,50.4923,11.63104,0.74542964,33.89442,310
-2.4370558,-4.5072947,-0.23941097,1.5067639,48.87443,11.648291,1.1285629,34.726246,296
-5.5995803,2.6455498,-0.29153007,15.8445015,26.841228,2.2980237,9.492004,47.45155,690
-5.897024,7.4658113,-0.13737474,7.8263936,52.79375,-14.195037,7.1721992,34.637066,222
0.15282966,-12.311973,-0.32799202,3.234731,65.339775,-42.687225,14.85137,12.826366,856
-3.5347457,-2.9631026,-0.33221015,6.3144817,24.103483,16.520771,6.206592,33.026016,1214
-14.047916,5.2125664,-0.3638827,22.282465,21.136116,-20.274849,27.266521,47.200745,1075
-9.89766,10.2004795,-0.14351115,-24.463556,77.295906,2.313123,-1.286627,26.402985,872
-9.454853,-0.059407227,-0.3620763,23.387651,3.2583025,2.4271555,22.254713,43.878082,421
-7.4930286,-1.3169774,-0.35753644,19.903288,1.8443244,10.279484,18.84526,39.470818,1100
-5.017218,6.5146637,-0.10642701,5.865522,54.7293,-7.707809,3.6609726,35.734077,219
-19.876192,1.5313178,-0.51618,29.706453,0.8697104,-31.387478,45.772923,55.179703,1053
-7.685227,7.1771555,-0.07906602,-7.456866,77.70349,-0.17930365,-5.676402,39.055008,186
-7.6336193,8.762601,-0.17813599,7.9914584,53.152733,-21.269558,11.9306345,32.698597,954
-12.494449,5.4960465,-0.2898001,6.1987224,36.739754,-12.114437,26.931776,55.41318,154
-6.840637,-1.7041334,-0.3677383,19.030745,-0.87487984,12.624386,18.24322,38.694004,1118
-7.998096,3.7774532,-0.25488782,17.489546,28.849419,-9.875886,16.165556,41.54734,1026
-20.259253,-4.269119,-0.57097894,30.71448,-8.683956,-28.152626,56.464764,63.511894,1400
-8.310937,7.329698,-0.11788839,-5.959903,69.75156,-7.629708,4.620405,48.585033,179
-3.0489368,-0.14761361,-0.30066755,6.063183,36.2163,9.305681,6.0854454,31.093819,1205
-11.493198,9.63496,-0.3603998,-25.214638,68.232376,-3.122773,5.588656,28.765621,890
-11.072936,6.064565,-0.2935101,18.717722,30.839745,-18.334124,20.430609,40.983063,624
-10.214014,0.4343219,-0.37129205,24.457888,2.4243498,-0.30086547,23.948042,43.836594,284
-3.0431619,-0.3053792,-0.30264673,5.8143225,35.75498,9.700108,6.119039,30.742704,1206
0.19811115,9.848298,0.0015099078,21.646687,19.201067,2.6508296,25.260836,38.566757,408
-9.911105,10.264457,-0.14246722,-24.512257,77.39235,2.442435,-1.3878167,27.026867,869
-11.09901,12.362665,-0.19142197,-28.69057,77.7531,6.555175,-1.835033,30.514536,570
-6.483916,7.3536954,-0.0863842,-1.0440627,67.54944,-2.7533123,-2.6213393,43.618427,168
-7.6072435,0.10721472,-0.29333922,18.983507,20.039255,-0.6490184,16.488293,42.50135,1017
-14.971034,-2.6531062,-0.42637476,18.963413,8.419991,-10.189795,43.23386,58.280865,471
-21.853533,-0.34392664,-0.46779677,44.396782,23.547441,-31.921366,31.043636,56.024235,397
-13.823981,2.3866572,-0.3513538,10.895312,21.636961,-10.061755,35.50655,57.57499,494
-12.193758,5.622344,-0.2790976,5.3168287,39.08994,-11.809493,25.554953,54.90366,158
-22.314678,-7.1329956,-0.5638598,42.537548,9.882849,-29.967255,46.33667,66.50482,560
-6.830168,5.8823714,-0.26540715,21.707708,31.536732,-4.447982,10.948515,41.368782,1182
-11.206837,11.026841,-0.24899846,-27.730743,73.3214,2.4363768,1.8287543,29.569624,83
-9.970474,12.758587,-0.08586954,-26.107075,90.39235,9.686705,-11.056876,28.119328,99
-8.986856,-0.7372563,-0.1447811,14.733102,38.606117,2.140997,9.393575,40.931046,1
-19.100088,-6.2978063,-0.5603113,30.152802,-6.53989,-22.131573,55.456768,65.17747,638
-4.9639025,13.812637,-0.026622128,33.162918,11.8205805,-6.4534597,23.61027,36.932438,1282
0.04365281,-2.3847811,-0.22916238,6.2754364,55.98885,5.393206,2.2232397,22.035305,1224
-8.929077,9.625357,-0.08132321,-20.866013,81.26515,1.5677812,-4.8116,28.032436,882
-11.611032,7.2034273,-0.26074,7.325062,43.637844,-16.189245,21.944906,51.73503,928
-22.23848,-1.1694224,-0.46537766,46.260925,25.688574,-32.03682,30.393661,65.79978,398
-1.1829998,-2.7993739,-0.27605668,0.58983743,51.703,11.47223,2.234024,23.927542,1228
-11.246636,7.8162365,-0.2526808,11.06244,42.30028,-18.592255,19.935318,49.926304,235
-9.920402,10.268212,-0.14339542,-24.552332,77.36518,2.4332213,-1.3497707,27.561058,871
-2.5914955,-4.0082445,-0.22175683,2.144331,50.518013,6.9058943,2.443889,29.342607,527
-11.063718,12.395916,-0.18538468,-28.611376,78.28986,6.674474,-2.1813118,31.122768,574
-5.385369,5.8941355,-0.10121282,1.5290353,56.71103,9.917017,-3.8282804,35.77755,204
-9.484506,4.4106593,-0.16120233,-3.2740924,59.602547,-1.2131062,10.581572,52.16691,475
-6.864787,7.525423,-0.086101994,-1.7201128,68.75246,-5.563616,-1.2420952,45.130535,172
-6.241078,7.1169844,-0.08774788,-0.82825667,66.41244,0.5553843,-3.881088,41.999077,143
-8.853328,1.478203,-0.33999348,23.183119,3.2262232,-0.38917926,18.26716,38.42826,1175
21.730356,-64.795,-0.4856987,20.11651,150.69258,-95.546715,28.120003,36.77536,758
-8.994485,6.8650866,-0.08595482,-8.873202,77.16669,0.3953944,-2.3210087,48.43872,503
-8.111705,-1.085807,-0.3802968,21.515827,-4.968264,8.874037,21.929947,40.76977,1129
-17.50188,-3.059692,-0.50126004,23.275349,-1.5586735,-17.988394,51.03559,60.52893,1042
-5.459755,-2.455908,-0.3284909,13.9055395,12.395598,14.388533,12.847428,36.649246,1113
-11.416253,12.083952,-0.23824364,-29.08247,74.33142,5.4650097,0.3550309,28.572208,587
-10.717198,7.910651,-0.24064903,10.03731,44.887833,-18.474522,18.692638,50.181065,232
-1.9943798,-4.6792626,-0.23862909,0.34530577,52.34569,11.126615,0.5252625,33.736126,321
-7.9709554,8.419193,-0.15790105,2.4464011,59.952927,-17.023296,9.845951,46.94105,620
-7.079878,0.5500481,-0.34023467,19.21916,6.6679826,6.2212596,13.878499,36.776085,361
-1.1288309,-0.36740363,-0.23994103,8.746916,53.06309,3.8714392,3.3336885,19.611557,1235
-9.897591,-2.9056883,-0.11724572,32.862522,37.410614,-2.6462038,10.997626,33.671227,76
-8.100012,6.277182,-0.26789972,24.031656,22.962435,-4.740143,12.598344,47.577908,366
-14.994802,-2.5008154,-0.42616248,18.793547,8.41256,-10.289526,43.27829,58.197872,470
-21.994553,-0.5472438,-0.4694938,44.85021,23.841364,-32.133194,31.137442,59.57674,391
-2.9852085,-1.1259019,-0.17897306,4.2509007,46.68897,-0.17862915,5.739378,24.758965,1326
-11.515211,7.255809,-0.25848374,7.3032317,44.0588,-16.29653,21.63854,52.019302,931
-1.1922328,-4.653652,-0.26184845,-1.7396398,51.639767,14.872283,0.35109955,31.763412,1135
-22.157286,-0.85350204,-0.47738746,44.83839,22.802387,-32.631195,32.36481,61.682266,399
-8.532192,1.5995778,-0.29544482,21.060417,17.469013,-4.00218,18.77367,43.143734,1002
-7.239583,7.4973063,-0.09234055,-2.7189121,69.01419,-6.890839,0.23513684,44.690674,173
-7.917409,2.0354002,-0.018362412,33.926846,33.729355,-2.7109878,9.616074,34.34214,437
-3.3196366,1.0512661,-0.14980923,5.478887,47.11723,0.2081097,4.2405148,27.842794,238
-18.640398,-7.838809,-0.556334,31.324568,-4.826989,-19.255579,54.500965,66.2307,37
-6.2035985,6.845997,-0.09166733,-0.8364117,65.177505,4.3517313,-5.027371,38.921734,127
-20.331644,-10.24392,-0.54828423,40.639256,14.422676,-20.696825,43.931316,58.844563,74
-6.5616264,-9.986348,-0.7349261,9.691928,69.188385,-63.920895,19.332302,27.775108,916
-7.2500715,-1.2861701,-0.33574623,18.731472,8.922055,8.7855425,16.941223,42.37316,1094
-12.180359,1.8796469,-0.3817149,26.926888,1.943007,-9.989158,25.969276,41.447285,1179
-8.59401,9.907273,-0.02406782,-18.89427,96.76329,7.650665,-16.549728,31.745483,769
-7.4193225,-1.3576322,-0.35689768,19.732214,2.0263543,10.462693,18.684433,39.32421,1099
-5.5887494,7.2377396,-0.0941869,3.0472558,59.980164,-4.6452346,0.23769948,40.077972,197
-7.1377587,0.53766125,-0.34137434,19.42238,6.135138,6.106653,14.195634,36.567253,1382
-12.357993,4.1763277,-0.3394694,28.00781,8.839323,-13.368881,21.27428,40.06591,1186
-3.6470737,1.292049,-0.17685369,4.787316,48.616657,-4.905919,6.860321,26.307232,983
-5.838091,1.2044498,-0.30808026,15.474331,20.235748,4.6954117,9.985883,43.47211,702
-8.969151,1.5279922,-0.33967012,23.311552,3.289616,-0.7252256,18.418175,38.38306,1173
-6.0924277,-0.42474207,-0.30918518,-11.736502,64.64737,-22.871944,11.227363,18.580318,1393
-2.313194,-4.6088834,-0.24750328,0.93633586,48.873505,12.762786,0.8444256,34.536575,337
-2.4537652,-4.6135287,-0.26465932,0.5938867,45.12021,15.60377,1.0182126,33.347797,1132
-18.64351,-7.9893627,-0.5565874,31.508883,-4.589183,-19.135004,54.424408,66.19124,38
-16.476954,0.0620312,-0.45149195,19.062277,4.345571,-16.3475,46.14869,58.20667,546
-1.2290845,-3.028689,-0.28009593,-0.36811608,50.990734,12.543557,2.0415146,24.112488,1230
-8.540468,3.1844695,-0.30518687,21.991205,11.6279955,-1.8748337,14.006895,39.994045,1159
-9.36617,-0.0117114615,-0.16020644,13.159457,39.130116,2.244035,10.282066,49.251198,3
-0.48878503,-0.81456274,-0.21166967,9.401294,57.647877,2.6629212,3.334545,20.43853,1238
-2.1075442,-4.3989706,-0.22192208,1.0421878,53.157265,8.255649,1.0894814,27.816872,305
-1.9604629,1.1756836,-0.24175607,10.767613,51.218002,2.1694434,4.4081383,17.080563,1220
-2.620041,-2.8456748,-0.20641112,3.007241,51.2794,1.6499472,3.6306098,27.08253,525
-4.927673,-1.7476985,-0.3452045,12.654536,14.628555,12.73547,9.62701,31.668808,716
-6.759164,2.958663,-0.29088184,18.677547,19.889711,0.6478691,11.358821,45.420586,1164
-8.895054,8.39975,-0.208789,9.20753,50.775555,-21.228674,14.588062,46.52255,945
-1.5790343,-4.3570457,-0.27466053,-1.2741953,48.50048,15.8122635,0.66440547,31.722866,341
-10.308613,12.793487,-0.1046678,-27.010626,87.792984,9.259158,-8.968963,28.316307,814
-8.6900625,1.5029054,-0.30087113,21.376598,16.168592,-3.662455,19.238066,43.2746,1006
-16.50459,5.437687,-0.3321694,36.369297,21.43765,-22.683418,19.867281,42.619144,1253
-2.0929658,-4.599782,-0.23636073,0.65489984,51.839523,10.980879,0.6154271,33.735588,312
-18.343822,-9.152135,-0.5500844,32.728485,-0.8924178,-17.16958,52.505886,66.54643,65
-9.923297,10.226308,-0.14545198,-24.572266,77.2561,2.3259654,-1.2225723,26.933529,870
-11.433782,11.993442,-0.24204005,-28.967606,74.1015,5.1209564,0.584713,29.812536,583
-9.893147,4.0443296,-0.46387327,-16.174011,65.70437,-21.125212,10.966395,28.146484,593
-10.069499,0.3279228,-0.37019184,24.35543,2.11877,0.31912184,23.742437,43.82072,289
-2.3419864,-4.198456,-0.28440815,-0.053143293,41.75697,17.353485,1.6347399,35.752514,1151
-3.96776,-3.0038764,-0.34576738,8.908226,18.705265,17.079693,7.787688,32.91382,1347
-21.346704,-2.800549,-0.5667097,34.261097,-5.4090486,-32.908485,53.08681,61.780212,636
-16.423857,0.23821072,-0.4489817,18.872747,4.7327747,-16.3302,45.860806,58.114544,545
-18.015648,4.714015,-0.28294522,44.079582,35.784542,-23.34085,12.18473,44.33462,736
-22.271572,-3.18145,-0.54904604,40.092052,4.341286,-34.212624,47.02926,60.699387,1396
-9.205957,2.611523,-0.13344221,5.0182805,51.162647,2.1674924,6.576429,50.830402,1384
-21.75048,-0.5393919,-0.42565972,47.384518,30.866476,-30.157259,25.200445,56.661423,728
-7.1280518,-4.48819,-0.57247347,-1.0205245,65.57675,-45.749214,16.178442,25.69548,925
-9.2160635,7.3962464,-0.250268,27.942354,15.7587805,-6.9387903,13.699168,43.774788,689
-6.4559646,-1.9218986,-0.36966756,18.393557,-0.07204612,13.112106,17.208355,36.23544,1207
-15.449897,-0.70073444,-0.20473012,41.79789,43.176384,-12.037197,6.3187103,36.148655,1258
-9.7937155,-2.7501245,-0.11259298,32.880615,37.306103,-2.598552,10.922279,32.49554,78
-1.4298215,-4.9208403,-0.2524166,-1.6524394,53.35657,13.494527,0.15805292,28.238478,521
